lang,n,date
en,458161,2021-12-18
es,45089,2021-12-18
nl,32592,2021-12-18
fr,28324,2021-12-18
und,16137,2021-12-18
pt,14759,2021-12-18
it,11166,2021-12-18
de,9909,2021-12-18
in,7693,2021-12-18
pl,3012,2021-12-18
ja,3006,2021-12-18
tr,2661,2021-12-18
ca,2024,2021-12-18
tl,2002,2021-12-18
el,1251,2021-12-18
sv,1177,2021-12-18
hi,1090,2021-12-18
ru,963,2021-12-18
cs,916,2021-12-18
da,601,2021-12-18
ro,493,2021-12-18
ar,456,2021-12-18
et,450,2021-12-18
fi,435,2021-12-18
no,356,2021-12-18
th,336,2021-12-18
zh,334,2021-12-18
ta,204,2021-12-18
lv,202,2021-12-18
ht,190,2021-12-18
uk,162,2021-12-18
sl,138,2021-12-18
gu,135,2021-12-18
mr,135,2021-12-18
vi,130,2021-12-18
eu,120,2021-12-18
ko,109,2021-12-18
hu,104,2021-12-18
ml,101,2021-12-18
bn,100,2021-12-18
is,93,2021-12-18
cy,81,2021-12-18
or,74,2021-12-18
iw,66,2021-12-18
ur,63,2021-12-18
kn,60,2021-12-18
te,56,2021-12-18
lt,51,2021-12-18
bg,44,2021-12-18
fa,40,2021-12-18
ne,13,2021-12-18
sr,11,2021-12-18
pa,10,2021-12-18
si,10,2021-12-18
my,5,2021-12-18
hy,2,2021-12-18
am,1,2021-12-18
ckb,1,2021-12-18
sd,1,2021-12-18
