lang,n,date
en,640789,2020-12-08
es,79745,2020-12-08
pt,47790,2020-12-08
und,24698,2020-12-08
fr,23499,2020-12-08
in,16084,2020-12-08
de,15537,2020-12-08
it,11671,2020-12-08
tr,10188,2020-12-08
nl,5624,2020-12-08
tl,5427,2020-12-08
ja,4489,2020-12-08
ru,3077,2020-12-08
pl,2560,2020-12-08
ca,2547,2020-12-08
hi,2030,2020-12-08
el,1804,2020-12-08
sv,1039,2020-12-08
cs,1027,2020-12-08
ro,963,2020-12-08
et,926,2020-12-08
ar,671,2020-12-08
lv,603,2020-12-08
da,484,2020-12-08
th,448,2020-12-08
uk,434,2020-12-08
sl,415,2020-12-08
fi,350,2020-12-08
zh,335,2020-12-08
ta,281,2020-12-08
ur,252,2020-12-08
ht,245,2020-12-08
cy,200,2020-12-08
no,179,2020-12-08
ko,168,2020-12-08
mr,163,2020-12-08
lt,153,2020-12-08
ml,149,2020-12-08
vi,139,2020-12-08
hu,133,2020-12-08
fa,122,2020-12-08
bg,116,2020-12-08
bn,108,2020-12-08
gu,102,2020-12-08
kn,84,2020-12-08
te,82,2020-12-08
is,68,2020-12-08
eu,59,2020-12-08
or,49,2020-12-08
iw,48,2020-12-08
my,29,2020-12-08
si,26,2020-12-08
ne,23,2020-12-08
sr,23,2020-12-08
pa,16,2020-12-08
ka,9,2020-12-08
hy,8,2020-12-08
km,6,2020-12-08
lo,5,2020-12-08
am,4,2020-12-08
ps,4,2020-12-08
ckb,2,2020-12-08
