lang,n,date
en,546416,2021-01-15
es,112208,2021-01-15
pt,72964,2021-01-15
fr,29264,2021-01-15
in,21659,2021-01-15
und,21410,2021-01-15
de,19359,2021-01-15
it,14997,2021-01-15
ja,6577,2021-01-15
tr,6413,2021-01-15
nl,5878,2021-01-15
tl,5219,2021-01-15
ca,4474,2021-01-15
pl,3155,2021-01-15
ru,2558,2021-01-15
el,1747,2021-01-15
hi,1606,2021-01-15
sv,1390,2021-01-15
cs,1016,2021-01-15
ro,974,2021-01-15
th,802,2021-01-15
et,670,2021-01-15
ar,642,2021-01-15
lv,477,2021-01-15
da,444,2021-01-15
zh,435,2021-01-15
uk,375,2021-01-15
fi,288,2021-01-15
ht,276,2021-01-15
sl,228,2021-01-15
no,177,2021-01-15
cy,173,2021-01-15
ta,163,2021-01-15
ur,153,2021-01-15
hu,136,2021-01-15
mr,135,2021-01-15
lt,126,2021-01-15
gu,122,2021-01-15
ml,111,2021-01-15
ko,105,2021-01-15
kn,96,2021-01-15
te,94,2021-01-15
eu,92,2021-01-15
fa,92,2021-01-15
vi,79,2021-01-15
bn,77,2021-01-15
bg,76,2021-01-15
iw,59,2021-01-15
or,55,2021-01-15
is,42,2021-01-15
si,31,2021-01-15
ne,29,2021-01-15
sr,28,2021-01-15
pa,20,2021-01-15
my,13,2021-01-15
hy,9,2021-01-15
ckb,6,2021-01-15
km,6,2021-01-15
ka,5,2021-01-15
ps,5,2021-01-15
am,3,2021-01-15
lo,2,2021-01-15
