lang,n,date
en,364441,2021-08-14
es,52297,2021-08-14
in,21211,2021-08-14
fr,21154,2021-08-14
pt,20123,2021-08-14
und,15691,2021-08-14
it,9378,2021-08-14
ja,5707,2021-08-14
tl,5515,2021-08-14
de,5164,2021-08-14
tr,4417,2021-08-14
nl,4026,2021-08-14
ca,1258,2021-08-14
hi,1197,2021-08-14
pl,1026,2021-08-14
ru,946,2021-08-14
th,888,2021-08-14
el,678,2021-08-14
sv,560,2021-08-14
ar,541,2021-08-14
et,527,2021-08-14
zh,460,2021-08-14
cs,390,2021-08-14
ro,370,2021-08-14
fi,244,2021-08-14
vi,237,2021-08-14
ta,222,2021-08-14
sl,207,2021-08-14
da,196,2021-08-14
fa,195,2021-08-14
ht,183,2021-08-14
mr,167,2021-08-14
uk,157,2021-08-14
lv,152,2021-08-14
bn,141,2021-08-14
ml,128,2021-08-14
no,127,2021-08-14
kn,118,2021-08-14
hu,86,2021-08-14
ko,86,2021-08-14
gu,79,2021-08-14
iw,79,2021-08-14
te,75,2021-08-14
or,68,2021-08-14
ur,60,2021-08-14
cy,59,2021-08-14
si,48,2021-08-14
bg,44,2021-08-14
is,42,2021-08-14
lt,37,2021-08-14
pa,27,2021-08-14
ne,26,2021-08-14
eu,24,2021-08-14
sr,18,2021-08-14
my,17,2021-08-14
lo,7,2021-08-14
am,6,2021-08-14
km,5,2021-08-14
ka,4,2021-08-14
ckb,3,2021-08-14
hy,3,2021-08-14
ps,3,2021-08-14
bo,1,2021-08-14
ug,1,2021-08-14
