lang,n,date
en,792965,2020-10-06
es,103358,2020-10-06
in,38889,2020-10-06
fr,28354,2020-10-06
und,26931,2020-10-06
pt,21623,2020-10-06
it,15197,2020-10-06
de,6436,2020-10-06
nl,5362,2020-10-06
tr,4989,2020-10-06
ja,3996,2020-10-06
tl,3941,2020-10-06
ca,3664,2020-10-06
pl,3179,2020-10-06
ru,2570,2020-10-06
hi,1661,2020-10-06
ro,1238,2020-10-06
el,1006,2020-10-06
cs,977,2020-10-06
sv,795,2020-10-06
et,723,2020-10-06
ar,692,2020-10-06
da,475,2020-10-06
zh,473,2020-10-06
ta,438,2020-10-06
lv,430,2020-10-06
fi,367,2020-10-06
uk,347,2020-10-06
no,269,2020-10-06
th,264,2020-10-06
lt,258,2020-10-06
sl,255,2020-10-06
mr,220,2020-10-06
iw,203,2020-10-06
ur,193,2020-10-06
cy,177,2020-10-06
vi,170,2020-10-06
ml,159,2020-10-06
bn,142,2020-10-06
fa,136,2020-10-06
hu,133,2020-10-06
ht,126,2020-10-06
gu,119,2020-10-06
ko,117,2020-10-06
te,114,2020-10-06
eu,103,2020-10-06
kn,97,2020-10-06
is,94,2020-10-06
or,78,2020-10-06
si,73,2020-10-06
bg,68,2020-10-06
ne,53,2020-10-06
pa,26,2020-10-06
my,17,2020-10-06
sr,15,2020-10-06
ka,7,2020-10-06
am,4,2020-10-06
ckb,4,2020-10-06
hy,4,2020-10-06
ps,4,2020-10-06
lo,3,2020-10-06
km,2,2020-10-06
bo,1,2020-10-06
