lang,n,date
en,460829,2020-02-28
es,184793,2020-02-28
pt,45525,2020-02-28
fr,39577,2020-02-28
it,31543,2020-02-28
und,30376,2020-02-28
de,15894,2020-02-28
ja,12776,2020-02-28
nl,8532,2020-02-28
ca,7260,2020-02-28
in,5938,2020-02-28
lt,2880,2020-02-28
th,2207,2020-02-28
ro,1845,2020-02-28
tl,1749,2020-02-28
tr,1374,2020-02-28
pl,1297,2020-02-28
ar,1054,2020-02-28
zh,956,2020-02-28
fa,933,2020-02-28
cs,880,2020-02-28
ru,844,2020-02-28
hi,808,2020-02-28
el,807,2020-02-28
sv,792,2020-02-28
da,682,2020-02-28
fi,556,2020-02-28
ht,543,2020-02-28
ko,459,2020-02-28
ur,425,2020-02-28
vi,389,2020-02-28
et,346,2020-02-28
no,263,2020-02-28
ta,233,2020-02-28
lv,227,2020-02-28
sl,154,2020-02-28
cy,143,2020-02-28
uk,97,2020-02-28
is,89,2020-02-28
eu,68,2020-02-28
ml,67,2020-02-28
mr,59,2020-02-28
iw,56,2020-02-28
hu,55,2020-02-28
te,51,2020-02-28
kn,43,2020-02-28
gu,42,2020-02-28
ne,41,2020-02-28
bn,36,2020-02-28
bg,35,2020-02-28
sr,17,2020-02-28
am,16,2020-02-28
ps,15,2020-02-28
ckb,11,2020-02-28
si,11,2020-02-28
my,8,2020-02-28
or,8,2020-02-28
pa,7,2020-02-28
km,5,2020-02-28
lo,5,2020-02-28
hy,4,2020-02-28
bo,3,2020-02-28
sd,3,2020-02-28
