lang,n,date
en,336844,2022-01-26
es,73085,2022-01-26
pt,46978,2022-01-26
fr,27641,2022-01-26
und,13412,2022-01-26
it,11628,2022-01-26
in,8971,2022-01-26
de,8907,2022-01-26
tr,5649,2022-01-26
nl,5470,2022-01-26
ja,4906,2022-01-26
pl,4316,2022-01-26
tl,3423,2022-01-26
ca,2510,2022-01-26
ru,1928,2022-01-26
sv,1301,2022-01-26
hi,1024,2022-01-26
el,932,2022-01-26
cs,896,2022-01-26
ro,647,2022-01-26
et,640,2022-01-26
ar,572,2022-01-26
da,488,2022-01-26
zh,474,2022-01-26
lv,449,2022-01-26
th,392,2022-01-26
fi,361,2022-01-26
ta,329,2022-01-26
no,254,2022-01-26
uk,254,2022-01-26
sl,177,2022-01-26
ht,160,2022-01-26
hu,132,2022-01-26
is,125,2022-01-26
ml,121,2022-01-26
te,120,2022-01-26
vi,116,2022-01-26
ko,108,2022-01-26
ur,108,2022-01-26
bn,103,2022-01-26
cy,91,2022-01-26
gu,87,2022-01-26
iw,73,2022-01-26
mr,72,2022-01-26
kn,71,2022-01-26
fa,70,2022-01-26
bg,57,2022-01-26
lt,56,2022-01-26
eu,50,2022-01-26
ne,36,2022-01-26
or,31,2022-01-26
si,14,2022-01-26
pa,10,2022-01-26
hy,7,2022-01-26
sr,7,2022-01-26
my,5,2022-01-26
am,4,2022-01-26
bo,2,2022-01-26
lo,2,2022-01-26
sd,2,2022-01-26
km,1,2022-01-26
ps,1,2022-01-26
