lang,n,date
en,438936,2020-06-03
es,154719,2020-06-03
pt,50575,2020-06-03
fr,25397,2020-06-03
in,23480,2020-06-03
und,20812,2020-06-03
it,14088,2020-06-03
tl,11728,2020-06-03
ca,6402,2020-06-03
ja,5821,2020-06-03
tr,5547,2020-06-03
de,4782,2020-06-03
hi,4503,2020-06-03
nl,4080,2020-06-03
ru,2919,2020-06-03
ar,1923,2020-06-03
sv,1140,2020-06-03
pl,1012,2020-06-03
ro,939,2020-06-03
ur,746,2020-06-03
et,698,2020-06-03
el,668,2020-06-03
ta,619,2020-06-03
th,517,2020-06-03
lt,493,2020-06-03
mr,425,2020-06-03
cs,406,2020-06-03
zh,369,2020-06-03
da,360,2020-06-03
lv,317,2020-06-03
uk,315,2020-06-03
ht,292,2020-06-03
ml,278,2020-06-03
bn,260,2020-06-03
fi,256,2020-06-03
kn,197,2020-06-03
fa,176,2020-06-03
vi,174,2020-06-03
cy,170,2020-06-03
te,168,2020-06-03
gu,155,2020-06-03
ko,147,2020-06-03
eu,130,2020-06-03
ne,127,2020-06-03
sl,126,2020-06-03
no,106,2020-06-03
hu,87,2020-06-03
iw,57,2020-06-03
or,56,2020-06-03
bg,55,2020-06-03
pa,45,2020-06-03
si,31,2020-06-03
is,30,2020-06-03
ckb,27,2020-06-03
hy,26,2020-06-03
ps,16,2020-06-03
my,14,2020-06-03
sr,14,2020-06-03
sd,13,2020-06-03
am,11,2020-06-03
ka,8,2020-06-03
km,4,2020-06-03
lo,3,2020-06-03
bo,2,2020-06-03
dv,2,2020-06-03
