lang,n,date
en,226626,2021-10-29
es,36586,2021-10-29
fr,10886,2021-10-29
pt,10805,2021-10-29
und,9698,2021-10-29
in,7642,2021-10-29
de,7385,2021-10-29
it,7284,2021-10-29
nl,4033,2021-10-29
ja,3174,2021-10-29
tl,2587,2021-10-29
ru,2457,2021-10-29
tr,2355,2021-10-29
pl,2106,2021-10-29
cs,1140,2021-10-29
hi,930,2021-10-29
ca,871,2021-10-29
el,793,2021-10-29
ro,668,2021-10-29
sv,580,2021-10-29
uk,557,2021-10-29
lv,472,2021-10-29
th,418,2021-10-29
et,341,2021-10-29
ar,340,2021-10-29
zh,327,2021-10-29
sl,308,2021-10-29
da,196,2021-10-29
fi,189,2021-10-29
ta,170,2021-10-29
bn,143,2021-10-29
no,125,2021-10-29
vi,120,2021-10-29
ht,112,2021-10-29
bg,102,2021-10-29
cy,90,2021-10-29
ml,83,2021-10-29
mr,81,2021-10-29
ko,72,2021-10-29
gu,71,2021-10-29
te,62,2021-10-29
hu,48,2021-10-29
fa,45,2021-10-29
lt,43,2021-10-29
is,42,2021-10-29
ur,40,2021-10-29
kn,36,2021-10-29
iw,34,2021-10-29
eu,31,2021-10-29
or,30,2021-10-29
sr,23,2021-10-29
hy,21,2021-10-29
ne,13,2021-10-29
si,12,2021-10-29
pa,10,2021-10-29
lo,6,2021-10-29
my,4,2021-10-29
ka,3,2021-10-29
ug,3,2021-10-29
km,2,2021-10-29
am,1,2021-10-29
bo,1,2021-10-29
sd,1,2021-10-29
