lang,n,date
en,529424,2021-01-19
es,108334,2021-01-19
pt,59186,2021-01-19
fr,28471,2021-01-19
in,20387,2021-01-19
de,20089,2021-01-19
und,20054,2021-01-19
it,11962,2021-01-19
nl,8046,2021-01-19
ja,6116,2021-01-19
tl,5097,2021-01-19
tr,4580,2021-01-19
ca,4352,2021-01-19
pl,2675,2021-01-19
ru,2439,2021-01-19
el,1486,2021-01-19
sv,1179,2021-01-19
hi,1089,2021-01-19
cs,929,2021-01-19
ro,917,2021-01-19
et,789,2021-01-19
th,704,2021-01-19
ar,634,2021-01-19
da,493,2021-01-19
lv,452,2021-01-19
zh,400,2021-01-19
ht,317,2021-01-19
fi,283,2021-01-19
uk,254,2021-01-19
sl,252,2021-01-19
ta,227,2021-01-19
no,215,2021-01-19
cy,170,2021-01-19
ur,150,2021-01-19
ko,134,2021-01-19
hu,129,2021-01-19
lt,121,2021-01-19
vi,117,2021-01-19
mr,113,2021-01-19
eu,105,2021-01-19
bg,99,2021-01-19
ml,97,2021-01-19
bn,94,2021-01-19
iw,94,2021-01-19
fa,90,2021-01-19
gu,74,2021-01-19
te,68,2021-01-19
kn,64,2021-01-19
is,47,2021-01-19
ne,32,2021-01-19
or,32,2021-01-19
si,24,2021-01-19
sr,23,2021-01-19
my,12,2021-01-19
hy,8,2021-01-19
pa,7,2021-01-19
km,6,2021-01-19
ckb,5,2021-01-19
lo,3,2021-01-19
am,2,2021-01-19
ka,2,2021-01-19
ps,2,2021-01-19
dv,1,2021-01-19
