lang,n,date
en,317010,2021-06-09
es,70538,2021-06-09
pt,39431,2021-06-09
in,19777,2021-06-09
fr,14401,2021-06-09
und,13393,2021-06-09
it,7659,2021-06-09
ja,4818,2021-06-09
de,4526,2021-06-09
tl,4375,2021-06-09
tr,3464,2021-06-09
hi,3168,2021-06-09
nl,3053,2021-06-09
ca,1673,2021-06-09
pl,1632,2021-06-09
ru,1435,2021-06-09
el,1007,2021-06-09
ta,889,2021-06-09
ar,885,2021-06-09
cs,865,2021-06-09
et,769,2021-06-09
th,758,2021-06-09
zh,667,2021-06-09
sv,629,2021-06-09
ro,548,2021-06-09
ur,386,2021-06-09
kn,347,2021-06-09
ht,333,2021-06-09
mr,333,2021-06-09
te,319,2021-06-09
da,312,2021-06-09
lv,307,2021-06-09
bn,281,2021-06-09
fi,265,2021-06-09
ko,264,2021-06-09
vi,248,2021-06-09
ml,244,2021-06-09
uk,230,2021-06-09
no,159,2021-06-09
or,149,2021-06-09
gu,125,2021-06-09
hu,121,2021-06-09
cy,116,2021-06-09
ne,111,2021-06-09
sl,110,2021-06-09
lt,100,2021-06-09
eu,85,2021-06-09
fa,54,2021-06-09
pa,44,2021-06-09
si,41,2021-06-09
bg,33,2021-06-09
is,28,2021-06-09
iw,23,2021-06-09
my,18,2021-06-09
sr,11,2021-06-09
km,8,2021-06-09
ps,7,2021-06-09
hy,6,2021-06-09
lo,5,2021-06-09
am,2,2021-06-09
bo,2,2021-06-09
dv,2,2021-06-09
ka,2,2021-06-09
ckb,1,2021-06-09
