lang,n,date
en,613174,2020-12-29
es,109020,2020-12-29
pt,44126,2020-12-29
fr,28630,2020-12-29
und,22995,2020-12-29
in,22422,2020-12-29
it,14827,2020-12-29
de,10964,2020-12-29
tr,6997,2020-12-29
nl,6353,2020-12-29
tl,6203,2020-12-29
ja,5060,2020-12-29
ca,4236,2020-12-29
pl,3165,2020-12-29
ru,2693,2020-12-29
hi,2099,2020-12-29
el,1821,2020-12-29
sv,1240,2020-12-29
th,1167,2020-12-29
cs,1092,2020-12-29
ro,1037,2020-12-29
et,843,2020-12-29
ar,768,2020-12-29
da,636,2020-12-29
lv,569,2020-12-29
zh,568,2020-12-29
ht,422,2020-12-29
ta,396,2020-12-29
uk,366,2020-12-29
fi,364,2020-12-29
ko,290,2020-12-29
ur,271,2020-12-29
no,240,2020-12-29
mr,215,2020-12-29
sl,197,2020-12-29
lt,189,2020-12-29
te,185,2020-12-29
kn,159,2020-12-29
ml,152,2020-12-29
hu,146,2020-12-29
vi,144,2020-12-29
cy,122,2020-12-29
fa,116,2020-12-29
gu,111,2020-12-29
bn,109,2020-12-29
bg,104,2020-12-29
is,95,2020-12-29
eu,92,2020-12-29
iw,71,2020-12-29
or,56,2020-12-29
pa,36,2020-12-29
ne,28,2020-12-29
si,25,2020-12-29
am,20,2020-12-29
my,18,2020-12-29
sr,13,2020-12-29
hy,12,2020-12-29
ka,5,2020-12-29
km,5,2020-12-29
ckb,3,2020-12-29
lo,3,2020-12-29
ps,3,2020-12-29
dv,2,2020-12-29
sd,1,2020-12-29
