lang,n,date
en,561538,2020-12-11
es,82147,2020-12-11
pt,38827,2020-12-11
fr,22881,2020-12-11
de,21590,2020-12-11
und,21587,2020-12-11
in,14740,2020-12-11
it,12584,2020-12-11
tr,8801,2020-12-11
ja,5005,2020-12-11
nl,4558,2020-12-11
tl,4433,2020-12-11
ca,3230,2020-12-11
ru,2666,2020-12-11
el,1973,2020-12-11
pl,1755,2020-12-11
hi,1374,2020-12-11
sv,1105,2020-12-11
cs,998,2020-12-11
ro,834,2020-12-11
et,817,2020-12-11
ar,576,2020-12-11
lv,524,2020-12-11
da,445,2020-12-11
uk,383,2020-12-11
th,295,2020-12-11
zh,290,2020-12-11
fi,275,2020-12-11
sl,265,2020-12-11
ht,258,2020-12-11
ta,241,2020-12-11
cy,183,2020-12-11
ko,180,2020-12-11
ur,174,2020-12-11
no,167,2020-12-11
mr,147,2020-12-11
lt,146,2020-12-11
hu,128,2020-12-11
gu,125,2020-12-11
ml,116,2020-12-11
vi,115,2020-12-11
bg,114,2020-12-11
fa,113,2020-12-11
eu,87,2020-12-11
kn,78,2020-12-11
te,72,2020-12-11
bn,67,2020-12-11
is,57,2020-12-11
iw,51,2020-12-11
or,39,2020-12-11
si,38,2020-12-11
ne,34,2020-12-11
pa,20,2020-12-11
sr,18,2020-12-11
hy,15,2020-12-11
my,13,2020-12-11
am,5,2020-12-11
ka,5,2020-12-11
km,5,2020-12-11
lo,5,2020-12-11
ckb,3,2020-12-11
ps,2,2020-12-11
