lang,n,date
en,386292,2021-07-24
es,54640,2021-07-24
in,37448,2021-07-24
fr,24483,2021-07-24
pt,16495,2021-07-24
und,16007,2021-07-24
it,9992,2021-07-24
tr,6743,2021-07-24
de,4921,2021-07-24
tl,4084,2021-07-24
ja,3893,2021-07-24
nl,3636,2021-07-24
pl,1735,2021-07-24
ca,1583,2021-07-24
hi,1327,2021-07-24
th,1144,2021-07-24
ru,1132,2021-07-24
ar,879,2021-07-24
el,740,2021-07-24
cs,589,2021-07-24
et,548,2021-07-24
sv,493,2021-07-24
ro,441,2021-07-24
zh,412,2021-07-24
fi,344,2021-07-24
vi,317,2021-07-24
ta,288,2021-07-24
ht,257,2021-07-24
lv,240,2021-07-24
da,228,2021-07-24
ml,189,2021-07-24
bn,186,2021-07-24
uk,167,2021-07-24
sl,147,2021-07-24
mr,144,2021-07-24
ur,127,2021-07-24
is,111,2021-07-24
hu,109,2021-07-24
ko,93,2021-07-24
no,92,2021-07-24
te,78,2021-07-24
gu,74,2021-07-24
kn,73,2021-07-24
fa,68,2021-07-24
lt,61,2021-07-24
my,57,2021-07-24
iw,50,2021-07-24
or,49,2021-07-24
cy,45,2021-07-24
ne,44,2021-07-24
eu,35,2021-07-24
bg,32,2021-07-24
si,17,2021-07-24
pa,14,2021-07-24
sr,9,2021-07-24
km,4,2021-07-24
lo,3,2021-07-24
hy,2,2021-07-24
ps,2,2021-07-24
bo,1,2021-07-24
ckb,1,2021-07-24
sd,1,2021-07-24
