lang,n,date
en,429535,2021-04-06
es,119718,2021-04-06
pt,60709,2021-04-06
fr,24102,2021-04-06
und,17578,2021-04-06
de,15847,2021-04-06
it,15693,2021-04-06
in,12927,2021-04-06
tl,10193,2021-04-06
tr,10033,2021-04-06
hi,5135,2021-04-06
nl,4254,2021-04-06
ja,4056,2021-04-06
pl,3122,2021-04-06
ca,2803,2021-04-06
ru,1681,2021-04-06
el,1447,2021-04-06
et,1344,2021-04-06
mr,1160,2021-04-06
ro,1003,2021-04-06
sv,942,2021-04-06
cs,807,2021-04-06
th,696,2021-04-06
gu,695,2021-04-06
ar,625,2021-04-06
ht,476,2021-04-06
lv,411,2021-04-06
ur,381,2021-04-06
da,378,2021-04-06
uk,363,2021-04-06
fi,343,2021-04-06
zh,316,2021-04-06
ta,301,2021-04-06
sl,276,2021-04-06
no,220,2021-04-06
bn,187,2021-04-06
kn,184,2021-04-06
hu,180,2021-04-06
te,172,2021-04-06
vi,139,2021-04-06
or,134,2021-04-06
cy,127,2021-04-06
ml,127,2021-04-06
lt,118,2021-04-06
ko,91,2021-04-06
eu,72,2021-04-06
fa,68,2021-04-06
bg,61,2021-04-06
is,57,2021-04-06
pa,56,2021-04-06
ne,45,2021-04-06
iw,44,2021-04-06
sr,22,2021-04-06
my,20,2021-04-06
si,13,2021-04-06
hy,7,2021-04-06
am,6,2021-04-06
ka,6,2021-04-06
km,6,2021-04-06
ckb,4,2021-04-06
ps,2,2021-04-06
bo,1,2021-04-06
lo,1,2021-04-06
