lang,n,date
en,382178,2021-05-26
es,79552,2021-05-26
pt,45820,2021-05-26
fr,17897,2021-05-26
in,17580,2021-05-26
und,16058,2021-05-26
it,8030,2021-05-26
de,6328,2021-05-26
hi,5992,2021-05-26
ja,5373,2021-05-26
tl,4930,2021-05-26
nl,3875,2021-05-26
tr,3647,2021-05-26
pl,1857,2021-05-26
ca,1590,2021-05-26
ru,1501,2021-05-26
et,1478,2021-05-26
ta,1186,2021-05-26
el,883,2021-05-26
th,810,2021-05-26
sv,749,2021-05-26
ar,646,2021-05-26
zh,624,2021-05-26
ro,618,2021-05-26
mr,559,2021-05-26
ht,543,2021-05-26
cs,513,2021-05-26
kn,494,2021-05-26
te,362,2021-05-26
ml,346,2021-05-26
lv,289,2021-05-26
da,276,2021-05-26
vi,274,2021-05-26
fi,273,2021-05-26
bn,259,2021-05-26
ur,226,2021-05-26
gu,219,2021-05-26
uk,203,2021-05-26
ne,159,2021-05-26
no,157,2021-05-26
sl,152,2021-05-26
ko,134,2021-05-26
cy,125,2021-05-26
hu,113,2021-05-26
or,94,2021-05-26
pa,80,2021-05-26
eu,68,2021-05-26
lt,66,2021-05-26
fa,59,2021-05-26
si,53,2021-05-26
is,52,2021-05-26
bg,50,2021-05-26
iw,30,2021-05-26
my,22,2021-05-26
sr,10,2021-05-26
km,7,2021-05-26
ps,7,2021-05-26
am,6,2021-05-26
ckb,4,2021-05-26
lo,4,2021-05-26
dv,3,2021-05-26
bo,2,2021-05-26
ka,2,2021-05-26
sd,2,2021-05-26
hy,1,2021-05-26
