lang,n,date
en,302537,2021-09-24
es,41899,2021-09-24
pt,28735,2021-09-24
fr,12072,2021-09-24
und,11349,2021-09-24
in,10699,2021-09-24
it,6684,2021-09-24
de,4850,2021-09-24
tr,4788,2021-09-24
ja,3749,2021-09-24
tl,3639,2021-09-24
nl,3082,2021-09-24
pl,1474,2021-09-24
ru,1466,2021-09-24
ca,1145,2021-09-24
hi,1106,2021-09-24
el,915,2021-09-24
ro,704,2021-09-24
cs,522,2021-09-24
sv,521,2021-09-24
th,435,2021-09-24
et,432,2021-09-24
ar,423,2021-09-24
lv,343,2021-09-24
uk,333,2021-09-24
zh,319,2021-09-24
sl,304,2021-09-24
fi,231,2021-09-24
vi,203,2021-09-24
ta,202,2021-09-24
no,165,2021-09-24
gu,135,2021-09-24
ht,135,2021-09-24
mr,132,2021-09-24
da,122,2021-09-24
hu,111,2021-09-24
ml,95,2021-09-24
bn,88,2021-09-24
ur,86,2021-09-24
ko,79,2021-09-24
te,78,2021-09-24
cy,73,2021-09-24
iw,69,2021-09-24
fa,68,2021-09-24
kn,68,2021-09-24
bg,63,2021-09-24
or,42,2021-09-24
lt,40,2021-09-24
eu,39,2021-09-24
si,31,2021-09-24
sr,27,2021-09-24
is,21,2021-09-24
ne,13,2021-09-24
hy,9,2021-09-24
pa,9,2021-09-24
my,8,2021-09-24
ka,4,2021-09-24
lo,4,2021-09-24
am,2,2021-09-24
km,2,2021-09-24
dv,1,2021-09-24
ps,1,2021-09-24
