lang,n,date
en,762993,2020-04-18
es,228827,2020-04-18
und,63121,2020-04-18
pt,57939,2020-04-18
fr,55673,2020-04-18
in,32910,2020-04-18
it,29863,2020-04-18
ja,17854,2020-04-18
hi,12485,2020-04-18
tr,11992,2020-04-18
de,11524,2020-04-18
ca,10022,2020-04-18
tl,9578,2020-04-18
nl,6017,2020-04-18
ar,4161,2020-04-18
ru,3764,2020-04-18
pl,2143,2020-04-18
ro,2083,2020-04-18
th,1963,2020-04-18
ta,1729,2020-04-18
ur,1713,2020-04-18
et,1393,2020-04-18
sv,1387,2020-04-18
el,1109,2020-04-18
mr,1041,2020-04-18
zh,911,2020-04-18
lt,872,2020-04-18
fi,808,2020-04-18
cs,779,2020-04-18
da,689,2020-04-18
fa,626,2020-04-18
te,542,2020-04-18
gu,540,2020-04-18
kn,530,2020-04-18
bn,529,2020-04-18
uk,528,2020-04-18
ml,517,2020-04-18
ht,511,2020-04-18
vi,499,2020-04-18
lv,371,2020-04-18
ne,336,2020-04-18
sl,287,2020-04-18
ko,285,2020-04-18
no,268,2020-04-18
cy,229,2020-04-18
eu,195,2020-04-18
or,189,2020-04-18
iw,170,2020-04-18
hu,139,2020-04-18
pa,132,2020-04-18
bg,118,2020-04-18
is,84,2020-04-18
si,72,2020-04-18
ps,67,2020-04-18
sr,64,2020-04-18
my,48,2020-04-18
am,37,2020-04-18
hy,25,2020-04-18
sd,25,2020-04-18
dv,23,2020-04-18
ckb,17,2020-04-18
ka,16,2020-04-18
km,13,2020-04-18
lo,9,2020-04-18
bo,4,2020-04-18
