lang,n,date
en,645752,2020-11-02
es,87068,2020-11-02
fr,33897,2020-11-02
it,24377,2020-11-02
pt,22984,2020-11-02
und,20966,2020-11-02
de,17489,2020-11-02
in,13812,2020-11-02
nl,6955,2020-11-02
tr,6356,2020-11-02
tl,5657,2020-11-02
ca,5315,2020-11-02
el,5029,2020-11-02
pl,3517,2020-11-02
ja,3473,2020-11-02
ru,3031,2020-11-02
hi,1735,2020-11-02
ro,1268,2020-11-02
cs,1099,2020-11-02
ar,1092,2020-11-02
sv,870,2020-11-02
et,800,2020-11-02
lv,533,2020-11-02
ta,482,2020-11-02
uk,441,2020-11-02
da,371,2020-11-02
sl,329,2020-11-02
zh,317,2020-11-02
fi,284,2020-11-02
ht,279,2020-11-02
th,257,2020-11-02
ur,213,2020-11-02
lt,202,2020-11-02
mr,196,2020-11-02
no,183,2020-11-02
cy,160,2020-11-02
hu,158,2020-11-02
bg,146,2020-11-02
gu,124,2020-11-02
bn,115,2020-11-02
ml,113,2020-11-02
vi,106,2020-11-02
kn,103,2020-11-02
eu,98,2020-11-02
si,92,2020-11-02
te,86,2020-11-02
is,85,2020-11-02
ko,83,2020-11-02
fa,82,2020-11-02
iw,82,2020-11-02
or,69,2020-11-02
ne,54,2020-11-02
sr,24,2020-11-02
pa,15,2020-11-02
my,13,2020-11-02
hy,10,2020-11-02
ka,9,2020-11-02
am,8,2020-11-02
ckb,6,2020-11-02
km,3,2020-11-02
ps,3,2020-11-02
bo,1,2020-11-02
lo,1,2020-11-02
sd,1,2020-11-02
