lang,n,date
en,512237,2021-01-28
es,116688,2021-01-28
pt,44330,2021-01-28
fr,31158,2021-01-28
in,18720,2021-01-28
und,18535,2021-01-28
de,11075,2021-01-28
it,10713,2021-01-28
nl,6042,2021-01-28
ja,5818,2021-01-28
tl,4557,2021-01-28
ca,4192,2021-01-28
tr,4116,2021-01-28
pl,2466,2021-01-28
ru,2062,2021-01-28
el,1661,2021-01-28
sv,1094,2021-01-28
hi,978,2021-01-28
cs,969,2021-01-28
ro,859,2021-01-28
et,754,2021-01-28
th,611,2021-01-28
ar,568,2021-01-28
lv,493,2021-01-28
da,466,2021-01-28
zh,439,2021-01-28
fi,418,2021-01-28
vi,334,2021-01-28
ht,312,2021-01-28
uk,274,2021-01-28
sl,264,2021-01-28
no,212,2021-01-28
ta,180,2021-01-28
cy,174,2021-01-28
ur,162,2021-01-28
hu,129,2021-01-28
ml,128,2021-01-28
lt,123,2021-01-28
iw,111,2021-01-28
ko,103,2021-01-28
mr,97,2021-01-28
bg,95,2021-01-28
fa,95,2021-01-28
eu,79,2021-01-28
gu,71,2021-01-28
bn,57,2021-01-28
kn,57,2021-01-28
is,55,2021-01-28
ne,47,2021-01-28
te,47,2021-01-28
si,36,2021-01-28
my,32,2021-01-28
sr,17,2021-01-28
or,16,2021-01-28
am,11,2021-01-28
hy,9,2021-01-28
pa,8,2021-01-28
ka,4,2021-01-28
km,3,2021-01-28
ps,3,2021-01-28
dv,2,2021-01-28
lo,2,2021-01-28
bo,1,2021-01-28
