lang,n,date
en,430663,2021-12-27
es,76490,2021-12-27
fr,38349,2021-12-27
pt,26083,2021-12-27
it,20701,2021-12-27
und,14704,2021-12-27
in,7908,2021-12-27
de,7001,2021-12-27
nl,5203,2021-12-27
tr,4030,2021-12-27
ja,3199,2021-12-27
ca,2860,2021-12-27
pl,2505,2021-12-27
tl,1860,2021-12-27
hi,1735,2021-12-27
el,1393,2021-12-27
ru,1218,2021-12-27
sv,1017,2021-12-27
cs,689,2021-12-27
et,659,2021-12-27
ro,557,2021-12-27
ar,446,2021-12-27
th,404,2021-12-27
da,378,2021-12-27
ta,367,2021-12-27
zh,358,2021-12-27
fi,336,2021-12-27
lv,263,2021-12-27
ht,200,2021-12-27
no,190,2021-12-27
sl,177,2021-12-27
gu,175,2021-12-27
mr,160,2021-12-27
uk,155,2021-12-27
vi,135,2021-12-27
is,134,2021-12-27
bn,133,2021-12-27
ml,119,2021-12-27
kn,115,2021-12-27
te,98,2021-12-27
hu,93,2021-12-27
cy,92,2021-12-27
eu,85,2021-12-27
ur,79,2021-12-27
iw,78,2021-12-27
or,75,2021-12-27
ko,74,2021-12-27
lt,61,2021-12-27
bg,50,2021-12-27
fa,46,2021-12-27
pa,25,2021-12-27
ne,16,2021-12-27
sr,13,2021-12-27
si,10,2021-12-27
hy,7,2021-12-27
am,5,2021-12-27
ka,5,2021-12-27
my,4,2021-12-27
lo,3,2021-12-27
ckb,2,2021-12-27
km,1,2021-12-27
ps,1,2021-12-27
