lang,n,date
en,435826,2021-05-06
es,76584,2021-05-06
pt,47292,2021-05-06
in,21753,2021-05-06
fr,20004,2021-05-06
und,17375,2021-05-06
hi,12268,2021-05-06
it,9615,2021-05-06
de,7947,2021-05-06
tl,6113,2021-05-06
tr,5887,2021-05-06
ja,5787,2021-05-06
nl,3852,2021-05-06
ca,2363,2021-05-06
pl,2294,2021-05-06
et,2238,2021-05-06
ru,1715,2021-05-06
el,1438,2021-05-06
ta,1236,2021-05-06
sv,1021,2021-05-06
th,943,2021-05-06
mr,927,2021-05-06
ro,916,2021-05-06
ml,749,2021-05-06
ht,671,2021-05-06
kn,671,2021-05-06
ar,634,2021-05-06
te,595,2021-05-06
cs,552,2021-05-06
gu,502,2021-05-06
ur,501,2021-05-06
bn,496,2021-05-06
zh,458,2021-05-06
vi,431,2021-05-06
da,399,2021-05-06
fi,355,2021-05-06
or,324,2021-05-06
lv,315,2021-05-06
uk,251,2021-05-06
ne,245,2021-05-06
no,195,2021-05-06
sl,194,2021-05-06
lt,168,2021-05-06
ko,143,2021-05-06
pa,132,2021-05-06
hu,129,2021-05-06
fa,122,2021-05-06
cy,119,2021-05-06
eu,104,2021-05-06
si,66,2021-05-06
bg,41,2021-05-06
is,37,2021-05-06
iw,27,2021-05-06
sd,16,2021-05-06
my,13,2021-05-06
sr,12,2021-05-06
bo,11,2021-05-06
ps,11,2021-05-06
km,9,2021-05-06
lo,7,2021-05-06
hy,3,2021-05-06
am,2,2021-05-06
dv,2,2021-05-06
ckb,1,2021-05-06
