lang,n,date
en,405144,2021-03-01
es,73395,2021-03-01
pt,66649,2021-03-01
fr,22075,2021-03-01
it,14952,2021-03-01
und,14127,2021-03-01
in,14035,2021-03-01
de,11757,2021-03-01
tr,7930,2021-03-01
tl,4745,2021-03-01
nl,4070,2021-03-01
ja,3938,2021-03-01
ca,2669,2021-03-01
el,2430,2021-03-01
hi,2350,2021-03-01
pl,1986,2021-03-01
ru,1812,2021-03-01
cs,1646,2021-03-01
sv,885,2021-03-01
ro,841,2021-03-01
et,715,2021-03-01
ar,572,2021-03-01
uk,396,2021-03-01
lv,385,2021-03-01
da,372,2021-03-01
fi,367,2021-03-01
th,318,2021-03-01
zh,291,2021-03-01
mr,290,2021-03-01
ht,289,2021-03-01
no,214,2021-03-01
ta,210,2021-03-01
vi,187,2021-03-01
cy,170,2021-03-01
hu,149,2021-03-01
sl,148,2021-03-01
gu,145,2021-03-01
ml,142,2021-03-01
bn,136,2021-03-01
kn,120,2021-03-01
te,101,2021-03-01
ur,101,2021-03-01
lt,91,2021-03-01
eu,87,2021-03-01
fa,81,2021-03-01
or,70,2021-03-01
bg,65,2021-03-01
iw,63,2021-03-01
ko,60,2021-03-01
is,48,2021-03-01
ne,24,2021-03-01
si,22,2021-03-01
pa,19,2021-03-01
sr,17,2021-03-01
hy,10,2021-03-01
ps,7,2021-03-01
my,6,2021-03-01
ckb,5,2021-03-01
dv,3,2021-03-01
km,3,2021-03-01
am,2,2021-03-01
bo,2,2021-03-01
ka,2,2021-03-01
lo,1,2021-03-01
