lang,n,date
en,409116,2020-06-02
es,156158,2020-06-02
pt,46108,2020-06-02
fr,25118,2020-06-02
in,23140,2020-06-02
und,18524,2020-06-02
it,12020,2020-06-02
tl,8152,2020-06-02
ca,6080,2020-06-02
ja,5906,2020-06-02
tr,5717,2020-06-02
hi,4513,2020-06-02
de,4200,2020-06-02
nl,3364,2020-06-02
ru,2825,2020-06-02
ar,1607,2020-06-02
pl,1098,2020-06-02
ro,958,2020-06-02
el,763,2020-06-02
ta,750,2020-06-02
sv,714,2020-06-02
th,692,2020-06-02
et,691,2020-06-02
mr,605,2020-06-02
ur,548,2020-06-02
lt,434,2020-06-02
uk,377,2020-06-02
zh,337,2020-06-02
cs,330,2020-06-02
da,323,2020-06-02
bn,263,2020-06-02
fi,253,2020-06-02
ml,249,2020-06-02
ht,244,2020-06-02
lv,243,2020-06-02
kn,236,2020-06-02
gu,192,2020-06-02
fa,190,2020-06-02
te,183,2020-06-02
cy,166,2020-06-02
vi,164,2020-06-02
ne,138,2020-06-02
eu,120,2020-06-02
ko,119,2020-06-02
sl,116,2020-06-02
hu,103,2020-06-02
no,96,2020-06-02
or,79,2020-06-02
pa,63,2020-06-02
bg,48,2020-06-02
iw,48,2020-06-02
ps,36,2020-06-02
hy,26,2020-06-02
ckb,22,2020-06-02
is,22,2020-06-02
my,22,2020-06-02
am,19,2020-06-02
sr,19,2020-06-02
si,16,2020-06-02
ka,5,2020-06-02
sd,4,2020-06-02
bo,3,2020-06-02
lo,3,2020-06-02
km,2,2020-06-02
