lang,n,date
en,562288,2020-05-02
es,176086,2020-05-02
pt,53561,2020-05-02
und,44737,2020-05-02
fr,39971,2020-05-02
in,26402,2020-05-02
it,23313,2020-05-02
ja,11867,2020-05-02
hi,9714,2020-05-02
de,8865,2020-05-02
tr,8252,2020-05-02
tl,7820,2020-05-02
ca,7470,2020-05-02
ar,7422,2020-05-02
nl,4023,2020-05-02
ru,3376,2020-05-02
ta,1823,2020-05-02
ro,1453,2020-05-02
th,1280,2020-05-02
et,1188,2020-05-02
ur,1163,2020-05-02
el,1152,2020-05-02
pl,1098,2020-05-02
sv,899,2020-05-02
mr,810,2020-05-02
zh,664,2020-05-02
fi,559,2020-05-02
cs,514,2020-05-02
lt,513,2020-05-02
te,506,2020-05-02
bn,440,2020-05-02
ml,433,2020-05-02
da,427,2020-05-02
gu,424,2020-05-02
uk,424,2020-05-02
vi,393,2020-05-02
kn,390,2020-05-02
sl,377,2020-05-02
ht,355,2020-05-02
lv,251,2020-05-02
fa,241,2020-05-02
or,188,2020-05-02
no,187,2020-05-02
ko,181,2020-05-02
cy,177,2020-05-02
eu,173,2020-05-02
pa,152,2020-05-02
hu,121,2020-05-02
ne,113,2020-05-02
bg,101,2020-05-02
is,75,2020-05-02
si,64,2020-05-02
iw,59,2020-05-02
ps,43,2020-05-02
my,36,2020-05-02
sr,29,2020-05-02
sd,27,2020-05-02
am,16,2020-05-02
hy,15,2020-05-02
ka,15,2020-05-02
ckb,9,2020-05-02
dv,7,2020-05-02
lo,3,2020-05-02
km,2,2020-05-02
