lang,n,date
en,198758,2021-10-23
es,24970,2021-10-23
it,10739,2021-10-23
pt,9819,2021-10-23
fr,8999,2021-10-23
und,8543,2021-10-23
in,6687,2021-10-23
de,6560,2021-10-23
nl,5118,2021-10-23
ja,3234,2021-10-23
tr,2444,2021-10-23
tl,2316,2021-10-23
ru,1488,2021-10-23
pl,1451,2021-10-23
hi,1329,2021-10-23
cs,1231,2021-10-23
ca,785,2021-10-23
ar,661,2021-10-23
ro,561,2021-10-23
el,512,2021-10-23
lv,391,2021-10-23
sv,347,2021-10-23
uk,336,2021-10-23
th,329,2021-10-23
et,312,2021-10-23
ta,301,2021-10-23
fi,256,2021-10-23
zh,225,2021-10-23
sl,192,2021-10-23
bn,148,2021-10-23
da,129,2021-10-23
mr,127,2021-10-23
vi,123,2021-10-23
hu,92,2021-10-23
te,87,2021-10-23
ml,86,2021-10-23
ur,85,2021-10-23
ht,83,2021-10-23
no,74,2021-10-23
gu,71,2021-10-23
bg,67,2021-10-23
kn,54,2021-10-23
cy,53,2021-10-23
lt,47,2021-10-23
ko,46,2021-10-23
or,36,2021-10-23
iw,35,2021-10-23
is,26,2021-10-23
fa,24,2021-10-23
sr,21,2021-10-23
eu,15,2021-10-23
pa,10,2021-10-23
ne,9,2021-10-23
si,8,2021-10-23
hy,7,2021-10-23
my,5,2021-10-23
lo,3,2021-10-23
am,2,2021-10-23
ckb,1,2021-10-23
ka,1,2021-10-23
km,1,2021-10-23
