lang,n,date
en,450206,2021-04-23
es,83185,2021-04-23
pt,32818,2021-04-23
fr,19078,2021-04-23
und,17592,2021-04-23
in,17080,2021-04-23
it,13017,2021-04-23
de,12975,2021-04-23
hi,11701,2021-04-23
tl,7564,2021-04-23
tr,6799,2021-04-23
ja,5285,2021-04-23
nl,3948,2021-04-23
pl,2417,2021-04-23
ca,1925,2021-04-23
el,1666,2021-04-23
et,1599,2021-04-23
th,1417,2021-04-23
ru,1321,2021-04-23
ur,1242,2021-04-23
mr,1115,2021-04-23
ta,943,2021-04-23
sv,927,2021-04-23
ar,897,2021-04-23
ro,713,2021-04-23
gu,642,2021-04-23
kn,624,2021-04-23
ht,613,2021-04-23
cs,599,2021-04-23
ml,559,2021-04-23
bn,551,2021-04-23
te,515,2021-04-23
zh,440,2021-04-23
da,386,2021-04-23
lv,363,2021-04-23
fi,298,2021-04-23
uk,266,2021-04-23
no,239,2021-04-23
or,235,2021-04-23
hu,185,2021-04-23
sl,176,2021-04-23
ko,170,2021-04-23
cy,130,2021-04-23
pa,122,2021-04-23
vi,121,2021-04-23
lt,105,2021-04-23
eu,94,2021-04-23
ne,87,2021-04-23
fa,85,2021-04-23
si,78,2021-04-23
is,54,2021-04-23
bg,38,2021-04-23
sr,32,2021-04-23
iw,29,2021-04-23
my,24,2021-04-23
lo,22,2021-04-23
km,13,2021-04-23
hy,9,2021-04-23
ps,4,2021-04-23
sd,4,2021-04-23
am,3,2021-04-23
ckb,3,2021-04-23
bo,1,2021-04-23
dv,1,2021-04-23
