lang,n,date
en,430846,2020-12-13
es,62568,2020-12-13
de,32810,2020-12-13
pt,28638,2020-12-13
und,18213,2020-12-13
fr,17842,2020-12-13
it,15798,2020-12-13
in,12304,2020-12-13
nl,8981,2020-12-13
tr,8168,2020-12-13
ja,4369,2020-12-13
tl,4261,2020-12-13
ca,2139,2020-12-13
pl,1734,2020-12-13
ru,1629,2020-12-13
el,1626,2020-12-13
hi,1430,2020-12-13
sv,1002,2020-12-13
cs,917,2020-12-13
ro,716,2020-12-13
et,660,2020-12-13
ar,625,2020-12-13
th,513,2020-12-13
lv,449,2020-12-13
da,348,2020-12-13
zh,312,2020-12-13
sl,288,2020-12-13
ur,277,2020-12-13
ht,270,2020-12-13
fi,262,2020-12-13
ta,236,2020-12-13
uk,233,2020-12-13
no,163,2020-12-13
ko,157,2020-12-13
ml,149,2020-12-13
mr,135,2020-12-13
lt,119,2020-12-13
hu,117,2020-12-13
cy,115,2020-12-13
bn,110,2020-12-13
fa,109,2020-12-13
gu,95,2020-12-13
vi,89,2020-12-13
te,80,2020-12-13
bg,71,2020-12-13
iw,66,2020-12-13
kn,61,2020-12-13
is,59,2020-12-13
eu,50,2020-12-13
si,40,2020-12-13
ne,38,2020-12-13
or,34,2020-12-13
sr,19,2020-12-13
pa,17,2020-12-13
my,9,2020-12-13
ka,8,2020-12-13
hy,5,2020-12-13
ckb,4,2020-12-13
dv,4,2020-12-13
ps,4,2020-12-13
km,3,2020-12-13
am,1,2020-12-13
lo,1,2020-12-13
sd,1,2020-12-13
