lang,n,date
en,474649,2022-01-08
es,112131,2022-01-08
pt,47217,2022-01-08
fr,39577,2022-01-08
it,19465,2022-01-08
und,17587,2022-01-08
de,7861,2022-01-08
nl,7235,2022-01-08
in,6716,2022-01-08
tl,6692,2022-01-08
tr,6643,2022-01-08
ja,4492,2022-01-08
hi,3654,2022-01-08
pl,2999,2022-01-08
ca,2327,2022-01-08
sv,1304,2022-01-08
el,1226,2022-01-08
cs,1035,2022-01-08
et,926,2022-01-08
fi,827,2022-01-08
ru,805,2022-01-08
ta,641,2022-01-08
ro,597,2022-01-08
ar,519,2022-01-08
mr,443,2022-01-08
zh,443,2022-01-08
th,416,2022-01-08
bn,403,2022-01-08
ht,396,2022-01-08
da,337,2022-01-08
gu,299,2022-01-08
kn,257,2022-01-08
ml,257,2022-01-08
no,249,2022-01-08
te,212,2022-01-08
lv,208,2022-01-08
sl,169,2022-01-08
vi,138,2022-01-08
uk,128,2022-01-08
or,120,2022-01-08
is,105,2022-01-08
hu,104,2022-01-08
cy,102,2022-01-08
ur,100,2022-01-08
iw,92,2022-01-08
ko,81,2022-01-08
eu,59,2022-01-08
lt,56,2022-01-08
bg,53,2022-01-08
fa,37,2022-01-08
pa,31,2022-01-08
ne,28,2022-01-08
sr,19,2022-01-08
si,9,2022-01-08
hy,6,2022-01-08
am,4,2022-01-08
my,3,2022-01-08
bo,2,2022-01-08
lo,2,2022-01-08
sd,2,2022-01-08
ckb,1,2022-01-08
ka,1,2022-01-08
