lang,n,date
en,379231,2021-07-13
es,68058,2021-07-13
in,55275,2021-07-13
fr,42142,2021-07-13
pt,25629,2021-07-13
und,14886,2021-07-13
it,9777,2021-07-13
de,6478,2021-07-13
ja,5401,2021-07-13
nl,5375,2021-07-13
tl,4523,2021-07-13
tr,3965,2021-07-13
pl,2825,2021-07-13
ca,2783,2021-07-13
ru,2073,2021-07-13
hi,1935,2021-07-13
el,1451,2021-07-13
th,1432,2021-07-13
et,893,2021-07-13
ar,820,2021-07-13
cs,702,2021-07-13
zh,509,2021-07-13
sv,495,2021-07-13
ro,494,2021-07-13
vi,415,2021-07-13
ta,412,2021-07-13
lv,357,2021-07-13
ml,294,2021-07-13
bn,289,2021-07-13
da,283,2021-07-13
fi,278,2021-07-13
ht,277,2021-07-13
mr,263,2021-07-13
sl,222,2021-07-13
uk,210,2021-07-13
kn,165,2021-07-13
ur,153,2021-07-13
ko,144,2021-07-13
te,133,2021-07-13
no,129,2021-07-13
hu,124,2021-07-13
cy,118,2021-07-13
my,112,2021-07-13
gu,104,2021-07-13
or,99,2021-07-13
fa,70,2021-07-13
ne,61,2021-07-13
lt,56,2021-07-13
eu,54,2021-07-13
is,35,2021-07-13
bg,33,2021-07-13
iw,29,2021-07-13
pa,29,2021-07-13
si,26,2021-07-13
sr,17,2021-07-13
km,12,2021-07-13
hy,6,2021-07-13
ckb,4,2021-07-13
am,3,2021-07-13
dv,3,2021-07-13
ka,3,2021-07-13
lo,2,2021-07-13
ps,1,2021-07-13
sd,1,2021-07-13
