lang,n,date
en,265986,2021-07-02
es,58987,2021-07-02
in,45256,2021-07-02
pt,26987,2021-07-02
fr,17784,2021-07-02
und,11463,2021-07-02
it,6584,2021-07-02
de,5533,2021-07-02
ja,4629,2021-07-02
tr,3857,2021-07-02
tl,3597,2021-07-02
nl,3557,2021-07-02
hi,2278,2021-07-02
ca,2272,2021-07-02
ru,2049,2021-07-02
pl,1661,2021-07-02
el,1065,2021-07-02
th,1000,2021-07-02
ta,687,2021-07-02
cs,653,2021-07-02
et,643,2021-07-02
ar,498,2021-07-02
ro,442,2021-07-02
zh,361,2021-07-02
sv,360,2021-07-02
vi,260,2021-07-02
bn,259,2021-07-02
uk,257,2021-07-02
lv,249,2021-07-02
ht,244,2021-07-02
mr,238,2021-07-02
fi,234,2021-07-02
ml,220,2021-07-02
da,202,2021-07-02
kn,167,2021-07-02
ko,153,2021-07-02
te,142,2021-07-02
gu,140,2021-07-02
sl,133,2021-07-02
or,122,2021-07-02
ur,117,2021-07-02
no,113,2021-07-02
cy,112,2021-07-02
hu,108,2021-07-02
lt,72,2021-07-02
eu,63,2021-07-02
ne,50,2021-07-02
fa,48,2021-07-02
iw,35,2021-07-02
pa,33,2021-07-02
my,32,2021-07-02
bg,24,2021-07-02
is,22,2021-07-02
si,20,2021-07-02
km,9,2021-07-02
sr,6,2021-07-02
lo,4,2021-07-02
am,2,2021-07-02
hy,2,2021-07-02
ka,2,2021-07-02
dv,1,2021-07-02
