lang,n,date
en,549842,2021-01-08
es,116521,2021-01-08
pt,45011,2021-01-08
in,27887,2021-01-08
fr,26342,2021-01-08
und,17765,2021-01-08
de,13645,2021-01-08
it,12723,2021-01-08
ja,6767,2021-01-08
nl,5868,2021-01-08
tl,5172,2021-01-08
ca,4296,2021-01-08
tr,4031,2021-01-08
el,2733,2021-01-08
pl,2617,2021-01-08
ru,1881,2021-01-08
hi,1483,2021-01-08
th,1226,2021-01-08
sv,1201,2021-01-08
cs,1021,2021-01-08
ro,988,2021-01-08
et,750,2021-01-08
ar,657,2021-01-08
da,476,2021-01-08
lv,474,2021-01-08
ta,389,2021-01-08
zh,374,2021-01-08
uk,335,2021-01-08
ht,331,2021-01-08
sl,276,2021-01-08
fi,263,2021-01-08
fa,245,2021-01-08
no,202,2021-01-08
cy,192,2021-01-08
mr,168,2021-01-08
ml,150,2021-01-08
lt,148,2021-01-08
hu,142,2021-01-08
gu,124,2021-01-08
ur,112,2021-01-08
bn,108,2021-01-08
kn,104,2021-01-08
ko,96,2021-01-08
vi,88,2021-01-08
eu,87,2021-01-08
bg,75,2021-01-08
is,69,2021-01-08
te,65,2021-01-08
or,63,2021-01-08
si,52,2021-01-08
iw,51,2021-01-08
ne,29,2021-01-08
sr,26,2021-01-08
my,25,2021-01-08
pa,16,2021-01-08
am,6,2021-01-08
ka,6,2021-01-08
hy,5,2021-01-08
ckb,4,2021-01-08
km,3,2021-01-08
lo,2,2021-01-08
bo,1,2021-01-08
dv,1,2021-01-08
