lang,n,date
en,363999,2020-09-29
es,89683,2020-09-29
fr,24082,2020-09-29
pt,23724,2020-09-29
in,20280,2020-09-29
und,16803,2020-09-29
it,11213,2020-09-29
tr,4639,2020-09-29
de,4272,2020-09-29
ca,4049,2020-09-29
nl,4024,2020-09-29
tl,3939,2020-09-29
ja,2880,2020-09-29
ru,2554,2020-09-29
hi,1770,2020-09-29
pl,1697,2020-09-29
el,840,2020-09-29
cs,720,2020-09-29
ro,687,2020-09-29
et,558,2020-09-29
ar,549,2020-09-29
sv,440,2020-09-29
ta,393,2020-09-29
uk,341,2020-09-29
da,317,2020-09-29
zh,281,2020-09-29
ml,259,2020-09-29
th,253,2020-09-29
lv,252,2020-09-29
fi,250,2020-09-29
mr,232,2020-09-29
lt,204,2020-09-29
cy,179,2020-09-29
gu,175,2020-09-29
iw,163,2020-09-29
bn,150,2020-09-29
ht,138,2020-09-29
no,138,2020-09-29
te,138,2020-09-29
sl,134,2020-09-29
kn,121,2020-09-29
vi,118,2020-09-29
hu,109,2020-09-29
eu,96,2020-09-29
ur,94,2020-09-29
or,89,2020-09-29
ko,72,2020-09-29
bg,69,2020-09-29
fa,56,2020-09-29
is,55,2020-09-29
ne,35,2020-09-29
my,29,2020-09-29
pa,26,2020-09-29
sr,17,2020-09-29
hy,11,2020-09-29
ka,7,2020-09-29
si,6,2020-09-29
am,4,2020-09-29
ckb,3,2020-09-29
km,3,2020-09-29
lo,3,2020-09-29
bo,2,2020-09-29
dv,1,2020-09-29
