lang,n,date
en,310918,2021-12-09
es,44164,2021-12-09
fr,19993,2021-12-09
pt,15233,2021-12-09
und,11542,2021-12-09
de,10709,2021-12-09
it,9278,2021-12-09
in,6622,2021-12-09
nl,4555,2021-12-09
pl,4089,2021-12-09
ja,2961,2021-12-09
tl,2269,2021-12-09
tr,2131,2021-12-09
ca,2050,2021-12-09
ru,1393,2021-12-09
sv,1067,2021-12-09
el,1055,2021-12-09
cs,894,2021-12-09
hi,884,2021-12-09
ro,484,2021-12-09
da,444,2021-12-09
et,402,2021-12-09
ar,380,2021-12-09
th,369,2021-12-09
zh,356,2021-12-09
fi,353,2021-12-09
lv,276,2021-12-09
uk,248,2021-12-09
no,247,2021-12-09
sl,236,2021-12-09
vi,189,2021-12-09
ur,140,2021-12-09
ta,135,2021-12-09
ht,127,2021-12-09
hu,110,2021-12-09
cy,99,2021-12-09
ko,87,2021-12-09
mr,84,2021-12-09
bn,73,2021-12-09
kn,68,2021-12-09
eu,67,2021-12-09
ml,63,2021-12-09
gu,61,2021-12-09
te,50,2021-12-09
is,49,2021-12-09
bg,40,2021-12-09
fa,36,2021-12-09
or,35,2021-12-09
lt,30,2021-12-09
iw,27,2021-12-09
ne,22,2021-12-09
si,14,2021-12-09
sr,10,2021-12-09
my,8,2021-12-09
hy,6,2021-12-09
am,5,2021-12-09
pa,3,2021-12-09
ps,2,2021-12-09
ckb,1,2021-12-09
dv,1,2021-12-09
