lang,n,date
en,439661,2021-02-17
es,91282,2021-02-17
pt,28605,2021-02-17
fr,23777,2021-02-17
in,16243,2021-02-17
und,14087,2021-02-17
it,13612,2021-02-17
de,11419,2021-02-17
tr,6285,2021-02-17
nl,5933,2021-02-17
ja,4324,2021-02-17
tl,3610,2021-02-17
ca,3026,2021-02-17
pl,2270,2021-02-17
ru,1723,2021-02-17
cs,1518,2021-02-17
el,1406,2021-02-17
ar,1169,2021-02-17
hi,1101,2021-02-17
sv,1032,2021-02-17
et,752,2021-02-17
ro,736,2021-02-17
lv,498,2021-02-17
th,448,2021-02-17
da,391,2021-02-17
zh,358,2021-02-17
uk,326,2021-02-17
fi,316,2021-02-17
ht,237,2021-02-17
mr,237,2021-02-17
vi,226,2021-02-17
lt,220,2021-02-17
cy,152,2021-02-17
no,145,2021-02-17
sl,137,2021-02-17
hu,129,2021-02-17
ta,123,2021-02-17
ko,117,2021-02-17
ur,107,2021-02-17
eu,78,2021-02-17
bg,74,2021-02-17
gu,72,2021-02-17
fa,70,2021-02-17
ml,68,2021-02-17
iw,67,2021-02-17
kn,64,2021-02-17
bn,59,2021-02-17
is,44,2021-02-17
te,41,2021-02-17
my,30,2021-02-17
sr,25,2021-02-17
or,20,2021-02-17
si,18,2021-02-17
hy,13,2021-02-17
ne,13,2021-02-17
am,7,2021-02-17
pa,7,2021-02-17
ka,4,2021-02-17
ps,4,2021-02-17
dv,3,2021-02-17
km,3,2021-02-17
ckb,2,2021-02-17
lo,2,2021-02-17
sd,1,2021-02-17
