lang,n,date
en,527503,2022-01-12
es,127256,2022-01-12
pt,68987,2022-01-12
fr,40115,2022-01-12
und,20751,2022-01-12
it,19274,2022-01-12
de,9262,2022-01-12
nl,8150,2022-01-12
in,7674,2022-01-12
tl,6105,2022-01-12
tr,5926,2022-01-12
ja,4879,2022-01-12
pl,4229,2022-01-12
hi,3274,2022-01-12
ca,2877,2022-01-12
sv,1736,2022-01-12
ru,1572,2022-01-12
el,1308,2022-01-12
cs,958,2022-01-12
et,937,2022-01-12
th,763,2022-01-12
ro,698,2022-01-12
zh,615,2022-01-12
fi,612,2022-01-12
ar,590,2022-01-12
bn,422,2022-01-12
ta,412,2022-01-12
da,385,2022-01-12
lv,340,2022-01-12
mr,312,2022-01-12
no,277,2022-01-12
ht,245,2022-01-12
kn,245,2022-01-12
ml,232,2022-01-12
uk,226,2022-01-12
gu,225,2022-01-12
sl,191,2022-01-12
te,182,2022-01-12
vi,165,2022-01-12
ur,149,2022-01-12
is,148,2022-01-12
hu,127,2022-01-12
cy,119,2022-01-12
ko,114,2022-01-12
iw,94,2022-01-12
or,93,2022-01-12
bg,77,2022-01-12
lt,73,2022-01-12
ne,72,2022-01-12
eu,66,2022-01-12
fa,57,2022-01-12
pa,50,2022-01-12
si,19,2022-01-12
sr,17,2022-01-12
lo,4,2022-01-12
ka,3,2022-01-12
my,3,2022-01-12
am,2,2022-01-12
hy,2,2022-01-12
km,2,2022-01-12
ps,1,2022-01-12
