lang,n,date
en,522083,2020-07-06
es,139038,2020-07-06
pt,65892,2020-07-06
und,25642,2020-07-06
fr,16697,2020-07-06
in,14352,2020-07-06
it,8673,2020-07-06
tl,7400,2020-07-06
ca,7320,2020-07-06
ja,5491,2020-07-06
de,5159,2020-07-06
hi,3735,2020-07-06
tr,3729,2020-07-06
nl,2363,2020-07-06
ru,2292,2020-07-06
ar,1315,2020-07-06
pl,1150,2020-07-06
et,1106,2020-07-06
ro,1056,2020-07-06
ta,1031,2020-07-06
el,698,2020-07-06
sv,698,2020-07-06
mr,567,2020-07-06
kn,478,2020-07-06
lt,395,2020-07-06
zh,387,2020-07-06
th,373,2020-07-06
ml,333,2020-07-06
bn,322,2020-07-06
uk,318,2020-07-06
cs,316,2020-07-06
ur,305,2020-07-06
te,295,2020-07-06
gu,222,2020-07-06
da,214,2020-07-06
fi,187,2020-07-06
sl,182,2020-07-06
ht,174,2020-07-06
lv,173,2020-07-06
fa,164,2020-07-06
cy,162,2020-07-06
iw,133,2020-07-06
or,130,2020-07-06
ko,119,2020-07-06
bg,114,2020-07-06
vi,105,2020-07-06
ne,95,2020-07-06
eu,94,2020-07-06
no,94,2020-07-06
hu,92,2020-07-06
pa,63,2020-07-06
is,31,2020-07-06
sr,28,2020-07-06
hy,24,2020-07-06
si,23,2020-07-06
ps,15,2020-07-06
my,12,2020-07-06
ckb,6,2020-07-06
ka,5,2020-07-06
km,5,2020-07-06
lo,5,2020-07-06
am,3,2020-07-06
sd,3,2020-07-06
dv,1,2020-07-06
ug,1,2020-07-06
