lang,n,date
en,467727,2021-12-23
es,88232,2021-12-23
fr,32643,2021-12-23
pt,25533,2021-12-23
und,16411,2021-12-23
it,14760,2021-12-23
de,8865,2021-12-23
in,8805,2021-12-23
nl,7175,2021-12-23
ja,3957,2021-12-23
ca,3684,2021-12-23
tr,3412,2021-12-23
pl,3187,2021-12-23
tl,2003,2021-12-23
hi,1915,2021-12-23
ru,1381,2021-12-23
el,1373,2021-12-23
sv,999,2021-12-23
et,736,2021-12-23
cs,678,2021-12-23
ro,643,2021-12-23
fi,629,2021-12-23
ar,559,2021-12-23
da,432,2021-12-23
zh,420,2021-12-23
th,401,2021-12-23
lv,304,2021-12-23
ta,303,2021-12-23
uk,252,2021-12-23
no,213,2021-12-23
mr,197,2021-12-23
gu,172,2021-12-23
sl,172,2021-12-23
is,152,2021-12-23
ht,148,2021-12-23
vi,145,2021-12-23
cy,135,2021-12-23
hu,125,2021-12-23
te,125,2021-12-23
bn,114,2021-12-23
ko,113,2021-12-23
ml,107,2021-12-23
eu,103,2021-12-23
kn,103,2021-12-23
or,87,2021-12-23
iw,82,2021-12-23
bg,71,2021-12-23
ur,69,2021-12-23
fa,59,2021-12-23
lt,51,2021-12-23
ne,23,2021-12-23
pa,19,2021-12-23
si,19,2021-12-23
am,13,2021-12-23
sr,12,2021-12-23
hy,7,2021-12-23
my,6,2021-12-23
ckb,2,2021-12-23
ka,2,2021-12-23
km,2,2021-12-23
lo,2,2021-12-23
ps,2,2021-12-23
bo,1,2021-12-23
sd,1,2021-12-23
