lang,n,date
en,1056849,2020-04-08
es,298639,2020-04-08
pt,84930,2020-04-08
fr,74644,2020-04-08
und,74145,2020-04-08
it,36610,2020-04-08
in,36492,2020-04-08
tr,20274,2020-04-08
ja,19100,2020-04-08
ca,14523,2020-04-08
tl,14170,2020-04-08
de,13598,2020-04-08
hi,10726,2020-04-08
nl,7873,2020-04-08
ru,4807,2020-04-08
ar,4611,2020-04-08
ro,2907,2020-04-08
th,2888,2020-04-08
pl,2455,2020-04-08
el,1830,2020-04-08
ta,1766,2020-04-08
sv,1607,2020-04-08
et,1592,2020-04-08
zh,1361,2020-04-08
ur,1336,2020-04-08
mr,1255,2020-04-08
cs,1139,2020-04-08
da,1132,2020-04-08
lt,1070,2020-04-08
fi,861,2020-04-08
uk,781,2020-04-08
ht,722,2020-04-08
vi,714,2020-04-08
fa,691,2020-04-08
kn,610,2020-04-08
lv,605,2020-04-08
te,600,2020-04-08
ml,573,2020-04-08
gu,556,2020-04-08
bn,460,2020-04-08
no,422,2020-04-08
sl,411,2020-04-08
ko,378,2020-04-08
cy,351,2020-04-08
eu,290,2020-04-08
or,265,2020-04-08
ne,220,2020-04-08
bg,188,2020-04-08
pa,181,2020-04-08
hu,127,2020-04-08
iw,124,2020-04-08
si,102,2020-04-08
is,100,2020-04-08
sr,71,2020-04-08
ps,67,2020-04-08
hy,57,2020-04-08
my,55,2020-04-08
ckb,51,2020-04-08
am,38,2020-04-08
ka,24,2020-04-08
lo,23,2020-04-08
km,15,2020-04-08
sd,5,2020-04-08
bo,4,2020-04-08
dv,2,2020-04-08
ug,1,2020-04-08
