lang,n,date
en,453084,2020-05-24
es,135412,2020-05-24
pt,45619,2020-05-24
und,29627,2020-05-24
fr,21266,2020-05-24
in,15771,2020-05-24
it,12924,2020-05-24
hi,6827,2020-05-24
ja,6564,2020-05-24
tl,6516,2020-05-24
de,5539,2020-05-24
ca,5196,2020-05-24
tr,4393,2020-05-24
nl,2653,2020-05-24
ru,2596,2020-05-24
ar,1479,2020-05-24
ro,1099,2020-05-24
pl,966,2020-05-24
sv,951,2020-05-24
et,862,2020-05-24
mr,687,2020-05-24
el,605,2020-05-24
th,577,2020-05-24
ta,559,2020-05-24
da,387,2020-05-24
gu,385,2020-05-24
zh,382,2020-05-24
cs,379,2020-05-24
ml,375,2020-05-24
lt,374,2020-05-24
uk,343,2020-05-24
ur,309,2020-05-24
fi,306,2020-05-24
bn,268,2020-05-24
kn,265,2020-05-24
ht,246,2020-05-24
vi,237,2020-05-24
lv,182,2020-05-24
te,176,2020-05-24
no,162,2020-05-24
or,147,2020-05-24
ko,145,2020-05-24
ne,139,2020-05-24
cy,123,2020-05-24
fa,120,2020-05-24
sl,116,2020-05-24
eu,103,2020-05-24
hu,83,2020-05-24
pa,75,2020-05-24
bg,53,2020-05-24
iw,44,2020-05-24
si,29,2020-05-24
sr,25,2020-05-24
is,21,2020-05-24
my,13,2020-05-24
am,10,2020-05-24
ckb,10,2020-05-24
ps,9,2020-05-24
hy,6,2020-05-24
sd,4,2020-05-24
ka,2,2020-05-24
lo,1,2020-05-24
