lang,n,date
en,281294,2020-08-02
es,72926,2020-08-02
pt,19144,2020-08-02
in,15587,2020-08-02
und,12300,2020-08-02
fr,11255,2020-08-02
tr,10355,2020-08-02
tl,9549,2020-08-02
it,5515,2020-08-02
ja,3979,2020-08-02
de,3372,2020-08-02
hi,3027,2020-08-02
ca,1565,2020-08-02
ru,1510,2020-08-02
nl,1454,2020-08-02
et,843,2020-08-02
el,775,2020-08-02
pl,763,2020-08-02
ar,682,2020-08-02
ro,505,2020-08-02
vi,384,2020-08-02
ml,344,2020-08-02
sv,303,2020-08-02
ta,282,2020-08-02
th,244,2020-08-02
cs,229,2020-08-02
zh,209,2020-08-02
mr,204,2020-08-02
bn,199,2020-08-02
uk,184,2020-08-02
lv,151,2020-08-02
kn,147,2020-08-02
da,143,2020-08-02
te,131,2020-08-02
ht,130,2020-08-02
fi,128,2020-08-02
fa,107,2020-08-02
no,93,2020-08-02
gu,91,2020-08-02
ur,88,2020-08-02
or,81,2020-08-02
sl,57,2020-08-02
cy,55,2020-08-02
ne,54,2020-08-02
is,53,2020-08-02
bg,44,2020-08-02
ko,44,2020-08-02
eu,38,2020-08-02
hu,31,2020-08-02
lt,31,2020-08-02
iw,20,2020-08-02
sr,15,2020-08-02
pa,14,2020-08-02
ckb,12,2020-08-02
am,8,2020-08-02
my,8,2020-08-02
si,8,2020-08-02
ka,6,2020-08-02
hy,5,2020-08-02
ps,3,2020-08-02
dv,2,2020-08-02
km,1,2020-08-02
