lang,n,date
en,364889,2020-08-21
es,110420,2020-08-21
pt,27799,2020-08-21
fr,20984,2020-08-21
und,17501,2020-08-21
in,12895,2020-08-21
it,12420,2020-08-21
tr,5669,2020-08-21
tl,5322,2020-08-21
de,4650,2020-08-21
ja,4398,2020-08-21
ca,4356,2020-08-21
hi,2888,2020-08-21
nl,2788,2020-08-21
ru,2189,2020-08-21
pl,1670,2020-08-21
el,879,2020-08-21
et,868,2020-08-21
ro,696,2020-08-21
ar,619,2020-08-21
sv,575,2020-08-21
ta,518,2020-08-21
cs,397,2020-08-21
th,350,2020-08-21
uk,318,2020-08-21
ml,313,2020-08-21
mr,284,2020-08-21
zh,276,2020-08-21
vi,260,2020-08-21
da,237,2020-08-21
bn,220,2020-08-21
fi,215,2020-08-21
lt,210,2020-08-21
gu,174,2020-08-21
kn,159,2020-08-21
ht,155,2020-08-21
ko,155,2020-08-21
te,153,2020-08-21
ur,151,2020-08-21
ne,133,2020-08-21
lv,127,2020-08-21
sl,125,2020-08-21
cy,119,2020-08-21
fa,112,2020-08-21
no,101,2020-08-21
hu,91,2020-08-21
or,91,2020-08-21
eu,81,2020-08-21
bg,52,2020-08-21
pa,47,2020-08-21
iw,40,2020-08-21
my,36,2020-08-21
is,31,2020-08-21
sr,13,2020-08-21
si,10,2020-08-21
hy,8,2020-08-21
am,6,2020-08-21
ps,6,2020-08-21
km,3,2020-08-21
lo,1,2020-08-21
