lang,n,date
en,1041967,2020-03-29
es,323550,2020-03-29
und,94098,2020-03-29
pt,91950,2020-03-29
fr,82933,2020-03-29
in,46578,2020-03-29
it,41517,2020-03-29
tr,24347,2020-03-29
de,17799,2020-03-29
tl,17405,2020-03-29
ja,16564,2020-03-29
ca,15075,2020-03-29
hi,13364,2020-03-29
nl,8187,2020-03-29
ar,7545,2020-03-29
th,4394,2020-03-29
ru,3849,2020-03-29
ro,3389,2020-03-29
pl,3196,2020-03-29
el,2501,2020-03-29
ur,2295,2020-03-29
et,1815,2020-03-29
lt,1804,2020-03-29
ta,1634,2020-03-29
sv,1511,2020-03-29
zh,1318,2020-03-29
cs,1293,2020-03-29
da,1172,2020-03-29
fa,1107,2020-03-29
ht,1067,2020-03-29
fi,1033,2020-03-29
mr,949,2020-03-29
uk,748,2020-03-29
te,607,2020-03-29
kn,598,2020-03-29
ml,582,2020-03-29
vi,553,2020-03-29
bn,550,2020-03-29
lv,505,2020-03-29
sl,501,2020-03-29
gu,497,2020-03-29
ne,443,2020-03-29
ko,437,2020-03-29
no,397,2020-03-29
cy,367,2020-03-29
eu,285,2020-03-29
or,244,2020-03-29
iw,225,2020-03-29
si,160,2020-03-29
hu,148,2020-03-29
bg,147,2020-03-29
pa,138,2020-03-29
sr,119,2020-03-29
ps,101,2020-03-29
is,93,2020-03-29
am,57,2020-03-29
sd,53,2020-03-29
ckb,35,2020-03-29
my,31,2020-03-29
hy,23,2020-03-29
km,16,2020-03-29
lo,12,2020-03-29
dv,10,2020-03-29
ug,9,2020-03-29
ka,6,2020-03-29
bo,4,2020-03-29
