lang,n,date
en,286491,2021-06-18
es,62792,2021-06-18
pt,38498,2021-06-18
in,34016,2021-06-18
fr,14344,2021-06-18
und,12493,2021-06-18
it,7453,2021-06-18
de,5115,2021-06-18
ja,4753,2021-06-18
tl,4263,2021-06-18
tr,4122,2021-06-18
nl,3533,2021-06-18
hi,3159,2021-06-18
ru,2775,2021-06-18
ca,1580,2021-06-18
pl,1265,2021-06-18
et,725,2021-06-18
ar,711,2021-06-18
ta,660,2021-06-18
th,642,2021-06-18
el,600,2021-06-18
ro,523,2021-06-18
cs,494,2021-06-18
zh,477,2021-06-18
sv,421,2021-06-18
mr,344,2021-06-18
lv,304,2021-06-18
ht,297,2021-06-18
vi,297,2021-06-18
fi,239,2021-06-18
ml,238,2021-06-18
bn,236,2021-06-18
kn,227,2021-06-18
da,218,2021-06-18
uk,216,2021-06-18
gu,190,2021-06-18
ko,177,2021-06-18
te,171,2021-06-18
no,148,2021-06-18
ur,133,2021-06-18
or,122,2021-06-18
sl,121,2021-06-18
cy,94,2021-06-18
fa,90,2021-06-18
ne,82,2021-06-18
eu,66,2021-06-18
lt,65,2021-06-18
pa,56,2021-06-18
hu,48,2021-06-18
bg,43,2021-06-18
si,34,2021-06-18
is,33,2021-06-18
my,25,2021-06-18
iw,17,2021-06-18
sr,7,2021-06-18
lo,6,2021-06-18
dv,3,2021-06-18
hy,3,2021-06-18
km,3,2021-06-18
ka,2,2021-06-18
ps,2,2021-06-18
bo,1,2021-06-18
sd,1,2021-06-18
