lang,n,date
en,331049,2021-02-14
es,56371,2021-02-14
pt,24412,2021-02-14
fr,15659,2021-02-14
it,14786,2021-02-14
und,11355,2021-02-14
in,10565,2021-02-14
de,8805,2021-02-14
nl,3907,2021-02-14
tl,3706,2021-02-14
ja,3679,2021-02-14
tr,3572,2021-02-14
ca,2793,2021-02-14
pl,1787,2021-02-14
el,1363,2021-02-14
ru,1037,2021-02-14
cs,937,2021-02-14
hi,626,2021-02-14
sv,567,2021-02-14
ro,541,2021-02-14
ar,530,2021-02-14
et,500,2021-02-14
zh,360,2021-02-14
da,339,2021-02-14
lv,267,2021-02-14
th,259,2021-02-14
fi,254,2021-02-14
ht,174,2021-02-14
uk,168,2021-02-14
vi,160,2021-02-14
sl,130,2021-02-14
no,105,2021-02-14
hu,103,2021-02-14
ta,100,2021-02-14
ur,92,2021-02-14
ml,77,2021-02-14
cy,76,2021-02-14
ko,74,2021-02-14
iw,72,2021-02-14
mr,69,2021-02-14
fa,60,2021-02-14
lt,57,2021-02-14
bg,47,2021-02-14
gu,44,2021-02-14
bn,41,2021-02-14
ne,35,2021-02-14
kn,33,2021-02-14
eu,31,2021-02-14
si,27,2021-02-14
te,27,2021-02-14
is,22,2021-02-14
my,19,2021-02-14
or,15,2021-02-14
sr,14,2021-02-14
pa,7,2021-02-14
ps,6,2021-02-14
am,3,2021-02-14
ka,3,2021-02-14
ckb,2,2021-02-14
hy,2,2021-02-14
dv,1,2021-02-14
lo,1,2021-02-14
sd,1,2021-02-14
