lang,n,date
en,488071,2021-01-29
es,106142,2021-01-29
pt,34418,2021-01-29
fr,32538,2021-01-29
in,18540,2021-01-29
und,17635,2021-01-29
it,10718,2021-01-29
de,10220,2021-01-29
nl,6115,2021-01-29
tl,5302,2021-01-29
ja,5022,2021-01-29
ca,4055,2021-01-29
tr,3878,2021-01-29
ru,2099,2021-01-29
pl,2046,2021-01-29
el,1898,2021-01-29
hi,1113,2021-01-29
ro,1041,2021-01-29
sv,1024,2021-01-29
cs,909,2021-01-29
et,781,2021-01-29
th,677,2021-01-29
ar,651,2021-01-29
lv,502,2021-01-29
da,488,2021-01-29
fi,444,2021-01-29
zh,397,2021-01-29
uk,375,2021-01-29
vi,284,2021-01-29
ht,278,2021-01-29
sl,267,2021-01-29
ta,265,2021-01-29
no,198,2021-01-29
hu,175,2021-01-29
cy,160,2021-01-29
mr,132,2021-01-29
ur,124,2021-01-29
ml,121,2021-01-29
fa,113,2021-01-29
ko,107,2021-01-29
eu,103,2021-01-29
lt,100,2021-01-29
bg,90,2021-01-29
iw,87,2021-01-29
gu,67,2021-01-29
bn,63,2021-01-29
te,60,2021-01-29
is,51,2021-01-29
si,49,2021-01-29
kn,38,2021-01-29
ne,34,2021-01-29
or,23,2021-01-29
my,20,2021-01-29
sr,15,2021-01-29
pa,11,2021-01-29
ka,8,2021-01-29
am,7,2021-01-29
hy,7,2021-01-29
km,7,2021-01-29
ckb,5,2021-01-29
lo,2,2021-01-29
bo,1,2021-01-29
dv,1,2021-01-29
ps,1,2021-01-29
sd,1,2021-01-29
