lang,n,date
en,413236,2021-04-24
es,76902,2021-04-24
pt,28132,2021-04-24
und,17188,2021-04-24
fr,15733,2021-04-24
in,14164,2021-04-24
hi,11853,2021-04-24
it,9913,2021-04-24
de,9576,2021-04-24
tl,6394,2021-04-24
tr,5627,2021-04-24
ja,4808,2021-04-24
nl,3793,2021-04-24
pl,2044,2021-04-24
et,1799,2021-04-24
th,1755,2021-04-24
ca,1567,2021-04-24
ta,1338,2021-04-24
ar,1043,2021-04-24
ur,1021,2021-04-24
el,980,2021-04-24
mr,912,2021-04-24
ru,844,2021-04-24
sv,751,2021-04-24
ht,670,2021-04-24
ro,649,2021-04-24
ml,576,2021-04-24
kn,537,2021-04-24
te,496,2021-04-24
gu,491,2021-04-24
cs,459,2021-04-24
bn,454,2021-04-24
fi,326,2021-04-24
da,312,2021-04-24
or,254,2021-04-24
zh,253,2021-04-24
lv,192,2021-04-24
no,177,2021-04-24
uk,176,2021-04-24
hu,153,2021-04-24
vi,148,2021-04-24
sl,128,2021-04-24
pa,116,2021-04-24
ko,112,2021-04-24
ne,100,2021-04-24
fa,89,2021-04-24
cy,83,2021-04-24
lt,76,2021-04-24
eu,55,2021-04-24
iw,40,2021-04-24
si,37,2021-04-24
is,35,2021-04-24
bg,26,2021-04-24
lo,15,2021-04-24
sd,13,2021-04-24
my,10,2021-04-24
sr,9,2021-04-24
ps,8,2021-04-24
km,7,2021-04-24
am,5,2021-04-24
dv,2,2021-04-24
hy,2,2021-04-24
bo,1,2021-04-24
ckb,1,2021-04-24
ka,1,2021-04-24
