lang,n,date
en,319021,2021-09-11
es,33936,2021-09-11
und,13191,2021-09-11
fr,12281,2021-09-11
in,12206,2021-09-11
pt,11004,2021-09-11
tr,7364,2021-09-11
it,7077,2021-09-11
tl,5809,2021-09-11
de,5067,2021-09-11
ja,4246,2021-09-11
nl,3008,2021-09-11
pl,1190,2021-09-11
hi,1140,2021-09-11
ca,941,2021-09-11
ru,780,2021-09-11
el,681,2021-09-11
sv,639,2021-09-11
zh,487,2021-09-11
ar,478,2021-09-11
et,464,2021-09-11
cs,430,2021-09-11
th,400,2021-09-11
ro,372,2021-09-11
sl,260,2021-09-11
ta,241,2021-09-11
lv,211,2021-09-11
vi,211,2021-09-11
fi,200,2021-09-11
uk,154,2021-09-11
da,149,2021-09-11
ml,128,2021-09-11
ht,112,2021-09-11
mr,104,2021-09-11
ur,101,2021-09-11
fa,99,2021-09-11
no,94,2021-09-11
bn,93,2021-09-11
ko,90,2021-09-11
hu,81,2021-09-11
te,78,2021-09-11
iw,76,2021-09-11
gu,69,2021-09-11
kn,66,2021-09-11
lt,51,2021-09-11
cy,48,2021-09-11
or,42,2021-09-11
bg,35,2021-09-11
si,35,2021-09-11
is,30,2021-09-11
eu,27,2021-09-11
sr,16,2021-09-11
ne,12,2021-09-11
my,8,2021-09-11
pa,8,2021-09-11
hy,5,2021-09-11
am,2,2021-09-11
km,2,2021-09-11
ckb,1,2021-09-11
dv,1,2021-09-11
ps,1,2021-09-11
