lang,n,date
en,270465,2022-02-11
es,40464,2022-02-11
pt,19569,2022-02-11
fr,16866,2022-02-11
in,14934,2022-02-11
und,10142,2022-02-11
it,9476,2022-02-11
de,7229,2022-02-11
tr,4582,2022-02-11
tl,4202,2022-02-11
ja,4078,2022-02-11
nl,3354,2022-02-11
pl,2467,2022-02-11
ca,1289,2022-02-11
ru,1279,2022-02-11
ar,1077,2022-02-11
cs,905,2022-02-11
hi,795,2022-02-11
sv,657,2022-02-11
el,579,2022-02-11
et,454,2022-02-11
ro,401,2022-02-11
th,381,2022-02-11
zh,326,2022-02-11
da,303,2022-02-11
lv,286,2022-02-11
fi,188,2022-02-11
uk,179,2022-02-11
no,170,2022-02-11
vi,151,2022-02-11
ur,139,2022-02-11
sl,134,2022-02-11
ta,123,2022-02-11
ht,102,2022-02-11
ko,101,2022-02-11
ml,94,2022-02-11
is,89,2022-02-11
cy,79,2022-02-11
bn,68,2022-02-11
mr,61,2022-02-11
gu,56,2022-02-11
fa,45,2022-02-11
te,45,2022-02-11
hu,44,2022-02-11
bg,42,2022-02-11
lt,42,2022-02-11
or,41,2022-02-11
kn,30,2022-02-11
eu,27,2022-02-11
iw,24,2022-02-11
si,17,2022-02-11
pa,11,2022-02-11
sr,11,2022-02-11
my,7,2022-02-11
ne,7,2022-02-11
am,3,2022-02-11
ckb,3,2022-02-11
ps,3,2022-02-11
ka,2,2022-02-11
bo,1,2022-02-11
