lang,n,date
en,378143,2020-09-08
es,102529,2020-09-08
pt,26653,2020-09-08
fr,26275,2020-09-08
in,19794,2020-09-08
und,16515,2020-09-08
tr,10879,2020-09-08
it,8799,2020-09-08
tl,5369,2020-09-08
ca,3915,2020-09-08
de,3866,2020-09-08
ja,3152,2020-09-08
nl,2648,2020-09-08
hi,2453,2020-09-08
ru,2097,2020-09-08
pl,1244,2020-09-08
el,801,2020-09-08
et,731,2020-09-08
ro,724,2020-09-08
cs,713,2020-09-08
ar,708,2020-09-08
ta,446,2020-09-08
sv,422,2020-09-08
mr,364,2020-09-08
uk,324,2020-09-08
th,323,2020-09-08
da,276,2020-09-08
fi,236,2020-09-08
zh,234,2020-09-08
lv,233,2020-09-08
gu,217,2020-09-08
lt,209,2020-09-08
ml,197,2020-09-08
cy,175,2020-09-08
te,168,2020-09-08
kn,157,2020-09-08
bn,147,2020-09-08
ur,142,2020-09-08
no,138,2020-09-08
ht,129,2020-09-08
vi,124,2020-09-08
sl,111,2020-09-08
hu,107,2020-09-08
eu,102,2020-09-08
iw,97,2020-09-08
ko,96,2020-09-08
ne,72,2020-09-08
bg,64,2020-09-08
or,62,2020-09-08
fa,55,2020-09-08
pa,44,2020-09-08
is,43,2020-09-08
my,27,2020-09-08
am,10,2020-09-08
si,10,2020-09-08
km,9,2020-09-08
sr,7,2020-09-08
hy,6,2020-09-08
ka,5,2020-09-08
ckb,4,2020-09-08
lo,2,2020-09-08
ps,2,2020-09-08
