lang,n,date
en,621090,2020-05-20
es,188848,2020-05-20
pt,91088,2020-05-20
und,40169,2020-05-20
fr,35730,2020-05-20
in,34175,2020-05-20
it,16831,2020-05-20
ja,10766,2020-05-20
tl,9978,2020-05-20
ca,7889,2020-05-20
tr,7420,2020-05-20
hi,7294,2020-05-20
de,7230,2020-05-20
nl,4964,2020-05-20
ru,3935,2020-05-20
ar,2224,2020-05-20
ro,1440,2020-05-20
pl,1431,2020-05-20
sv,1118,2020-05-20
el,1015,2020-05-20
th,972,2020-05-20
et,913,2020-05-20
ur,835,2020-05-20
ta,804,2020-05-20
mr,794,2020-05-20
zh,758,2020-05-20
lt,520,2020-05-20
da,486,2020-05-20
cs,453,2020-05-20
fi,439,2020-05-20
uk,439,2020-05-20
ht,399,2020-05-20
lv,363,2020-05-20
ml,331,2020-05-20
kn,325,2020-05-20
fa,298,2020-05-20
gu,292,2020-05-20
te,274,2020-05-20
vi,263,2020-05-20
ne,238,2020-05-20
cy,224,2020-05-20
bn,199,2020-05-20
ko,180,2020-05-20
sl,177,2020-05-20
eu,172,2020-05-20
no,168,2020-05-20
hu,107,2020-05-20
bg,85,2020-05-20
pa,82,2020-05-20
or,69,2020-05-20
iw,64,2020-05-20
sr,46,2020-05-20
is,45,2020-05-20
si,39,2020-05-20
ps,32,2020-05-20
my,31,2020-05-20
sd,19,2020-05-20
hy,18,2020-05-20
km,15,2020-05-20
am,14,2020-05-20
ckb,11,2020-05-20
ka,8,2020-05-20
lo,5,2020-05-20
bo,1,2020-05-20
dv,1,2020-05-20
