lang,n,date
en,1501499,2020-03-20
es,541776,2020-03-20
pt,170976,2020-03-20
fr,126757,2020-03-20
und,124157,2020-03-20
it,61145,2020-03-20
in,54356,2020-03-20
de,35377,2020-03-20
tr,33860,2020-03-20
ca,25403,2020-03-20
tl,23681,2020-03-20
nl,17098,2020-03-20
ja,12663,2020-03-20
hi,10983,2020-03-20
ar,9337,2020-03-20
th,8716,2020-03-20
ru,4624,2020-03-20
ro,4480,2020-03-20
el,4442,2020-03-20
pl,4029,2020-03-20
lt,3088,2020-03-20
ur,2603,2020-03-20
ht,2218,2020-03-20
sv,1975,2020-03-20
et,1964,2020-03-20
da,1918,2020-03-20
ta,1915,2020-03-20
cs,1704,2020-03-20
zh,1606,2020-03-20
fi,1569,2020-03-20
mr,1111,2020-03-20
lv,828,2020-03-20
fa,750,2020-03-20
uk,720,2020-03-20
vi,669,2020-03-20
ml,597,2020-03-20
te,569,2020-03-20
sl,562,2020-03-20
gu,553,2020-03-20
ko,525,2020-03-20
no,519,2020-03-20
bn,513,2020-03-20
kn,508,2020-03-20
cy,507,2020-03-20
eu,432,2020-03-20
ne,379,2020-03-20
si,270,2020-03-20
iw,256,2020-03-20
hu,189,2020-03-20
or,188,2020-03-20
bg,178,2020-03-20
sr,156,2020-03-20
pa,148,2020-03-20
is,147,2020-03-20
am,56,2020-03-20
ps,49,2020-03-20
ckb,47,2020-03-20
km,33,2020-03-20
sd,33,2020-03-20
my,31,2020-03-20
hy,20,2020-03-20
ka,14,2020-03-20
lo,10,2020-03-20
dv,9,2020-03-20
bo,4,2020-03-20
ug,1,2020-03-20
