lang,n,date
en,234479,2021-09-25
es,30156,2021-09-25
pt,15590,2021-09-25
fr,10829,2021-09-25
und,9581,2021-09-25
in,8099,2021-09-25
it,6064,2021-09-25
de,3860,2021-09-25
tr,3758,2021-09-25
ja,3557,2021-09-25
tl,3408,2021-09-25
nl,3070,2021-09-25
pl,1217,2021-09-25
ru,937,2021-09-25
hi,884,2021-09-25
ca,851,2021-09-25
el,647,2021-09-25
sv,494,2021-09-25
ar,443,2021-09-25
ro,408,2021-09-25
cs,382,2021-09-25
zh,353,2021-09-25
et,340,2021-09-25
th,321,2021-09-25
sl,267,2021-09-25
fi,227,2021-09-25
lv,220,2021-09-25
uk,198,2021-09-25
vi,187,2021-09-25
no,176,2021-09-25
ta,144,2021-09-25
ml,117,2021-09-25
mr,111,2021-09-25
da,106,2021-09-25
ht,101,2021-09-25
hu,95,2021-09-25
ur,95,2021-09-25
iw,93,2021-09-25
gu,68,2021-09-25
bn,64,2021-09-25
ko,59,2021-09-25
fa,48,2021-09-25
te,47,2021-09-25
cy,41,2021-09-25
lt,39,2021-09-25
bg,35,2021-09-25
kn,33,2021-09-25
si,29,2021-09-25
or,18,2021-09-25
sr,18,2021-09-25
is,17,2021-09-25
eu,14,2021-09-25
ne,11,2021-09-25
pa,8,2021-09-25
my,5,2021-09-25
hy,4,2021-09-25
ps,3,2021-09-25
am,2,2021-09-25
lo,2,2021-09-25
bo,1,2021-09-25
ckb,1,2021-09-25
km,1,2021-09-25
sd,1,2021-09-25
