lang,n,date
en,571465,2020-10-26
es,95852,2020-10-26
fr,32380,2020-10-26
it,28181,2020-10-26
pt,24739,2020-10-26
und,20706,2020-10-26
in,16586,2020-10-26
de,11544,2020-10-26
nl,7141,2020-10-26
ca,6776,2020-10-26
tr,6054,2020-10-26
tl,5509,2020-10-26
pl,4179,2020-10-26
ja,3498,2020-10-26
ru,2795,2020-10-26
cs,2143,2020-10-26
hi,1520,2020-10-26
el,1393,2020-10-26
ro,1020,2020-10-26
ar,898,2020-10-26
et,802,2020-10-26
sv,575,2020-10-26
lv,529,2020-10-26
da,454,2020-10-26
sl,372,2020-10-26
zh,349,2020-10-26
ta,347,2020-10-26
uk,317,2020-10-26
th,267,2020-10-26
fi,251,2020-10-26
lt,245,2020-10-26
mr,232,2020-10-26
no,231,2020-10-26
ht,230,2020-10-26
cy,203,2020-10-26
ml,148,2020-10-26
bn,137,2020-10-26
hu,136,2020-10-26
bg,135,2020-10-26
eu,134,2020-10-26
gu,127,2020-10-26
vi,105,2020-10-26
fa,96,2020-10-26
te,93,2020-10-26
ur,91,2020-10-26
ko,88,2020-10-26
kn,77,2020-10-26
iw,73,2020-10-26
si,70,2020-10-26
ne,66,2020-10-26
is,63,2020-10-26
or,52,2020-10-26
my,22,2020-10-26
sr,17,2020-10-26
hy,12,2020-10-26
pa,10,2020-10-26
ka,8,2020-10-26
ckb,5,2020-10-26
ps,4,2020-10-26
am,3,2020-10-26
km,3,2020-10-26
lo,3,2020-10-26
bo,1,2020-10-26
