lang,n,date
en,634335,2020-05-08
es,208460,2020-05-08
pt,75021,2020-05-08
und,42149,2020-05-08
fr,41797,2020-05-08
in,25437,2020-05-08
it,22687,2020-05-08
ja,11262,2020-05-08
de,9431,2020-05-08
ca,9425,2020-05-08
hi,9388,2020-05-08
tr,8523,2020-05-08
tl,8211,2020-05-08
nl,4394,2020-05-08
ru,3880,2020-05-08
ar,2671,2020-05-08
ro,1744,2020-05-08
pl,1603,2020-05-08
th,1224,2020-05-08
el,1161,2020-05-08
et,1131,2020-05-08
ta,1120,2020-05-08
sv,1099,2020-05-08
ur,1003,2020-05-08
mr,907,2020-05-08
zh,653,2020-05-08
fi,531,2020-05-08
lt,505,2020-05-08
da,499,2020-05-08
cs,494,2020-05-08
uk,471,2020-05-08
ht,423,2020-05-08
bn,398,2020-05-08
gu,384,2020-05-08
ml,381,2020-05-08
kn,378,2020-05-08
lv,366,2020-05-08
te,325,2020-05-08
vi,301,2020-05-08
eu,246,2020-05-08
sl,233,2020-05-08
fa,219,2020-05-08
ko,209,2020-05-08
no,207,2020-05-08
or,192,2020-05-08
cy,164,2020-05-08
ne,136,2020-05-08
pa,112,2020-05-08
bg,110,2020-05-08
hu,106,2020-05-08
iw,82,2020-05-08
si,64,2020-05-08
is,63,2020-05-08
my,35,2020-05-08
ps,29,2020-05-08
sr,26,2020-05-08
hy,21,2020-05-08
am,19,2020-05-08
sd,18,2020-05-08
ka,15,2020-05-08
km,12,2020-05-08
dv,7,2020-05-08
ckb,6,2020-05-08
lo,6,2020-05-08
bo,3,2020-05-08
ug,1,2020-05-08
