lang,n,date
en,463714,2021-08-06
es,64842,2021-08-06
in,27907,2021-08-06
fr,25854,2021-08-06
pt,20556,2021-08-06
und,18584,2021-08-06
it,9257,2021-08-06
tl,7007,2021-08-06
ja,6373,2021-08-06
de,5622,2021-08-06
nl,3793,2021-08-06
tr,3668,2021-08-06
ca,1780,2021-08-06
pl,1610,2021-08-06
ru,1459,2021-08-06
hi,1424,2021-08-06
th,1004,2021-08-06
sv,658,2021-08-06
et,611,2021-08-06
ar,560,2021-08-06
zh,560,2021-08-06
el,541,2021-08-06
cs,529,2021-08-06
ta,469,2021-08-06
ro,458,2021-08-06
fi,427,2021-08-06
vi,348,2021-08-06
da,318,2021-08-06
lv,255,2021-08-06
uk,236,2021-08-06
ht,235,2021-08-06
mr,208,2021-08-06
ml,207,2021-08-06
no,179,2021-08-06
ko,176,2021-08-06
kn,173,2021-08-06
sl,164,2021-08-06
ur,160,2021-08-06
bn,153,2021-08-06
hu,106,2021-08-06
cy,99,2021-08-06
gu,87,2021-08-06
fa,79,2021-08-06
te,74,2021-08-06
or,70,2021-08-06
lt,65,2021-08-06
is,64,2021-08-06
ne,56,2021-08-06
si,54,2021-08-06
eu,47,2021-08-06
iw,47,2021-08-06
bg,35,2021-08-06
my,23,2021-08-06
sr,20,2021-08-06
pa,15,2021-08-06
km,5,2021-08-06
am,4,2021-08-06
bo,3,2021-08-06
hy,3,2021-08-06
ckb,2,2021-08-06
ka,2,2021-08-06
lo,2,2021-08-06
ps,1,2021-08-06
