lang,n,date
en,552185,2021-01-03
es,74787,2021-01-03
pt,28539,2021-01-03
fr,24059,2021-01-03
und,20320,2021-01-03
de,15844,2021-01-03
it,14719,2021-01-03
in,14260,2021-01-03
nl,6363,2021-01-03
tr,5966,2021-01-03
ja,4333,2021-01-03
tl,4207,2021-01-03
ca,3040,2021-01-03
pl,2457,2021-01-03
hi,2456,2021-01-03
el,2368,2021-01-03
ru,1967,2021-01-03
th,1621,2021-01-03
sv,1063,2021-01-03
cs,835,2021-01-03
ro,824,2021-01-03
ar,689,2021-01-03
et,686,2021-01-03
zh,444,2021-01-03
da,378,2021-01-03
fi,347,2021-01-03
lv,305,2021-01-03
no,293,2021-01-03
ht,292,2021-01-03
uk,277,2021-01-03
ta,256,2021-01-03
sl,237,2021-01-03
ko,227,2021-01-03
ml,201,2021-01-03
lt,145,2021-01-03
mr,133,2021-01-03
hu,132,2021-01-03
bn,127,2021-01-03
kn,127,2021-01-03
ur,123,2021-01-03
gu,120,2021-01-03
cy,90,2021-01-03
te,80,2021-01-03
fa,77,2021-01-03
iw,76,2021-01-03
vi,71,2021-01-03
bg,66,2021-01-03
or,54,2021-01-03
eu,49,2021-01-03
is,37,2021-01-03
si,31,2021-01-03
ne,29,2021-01-03
pa,16,2021-01-03
am,14,2021-01-03
sr,14,2021-01-03
my,13,2021-01-03
hy,4,2021-01-03
km,3,2021-01-03
ps,3,2021-01-03
ckb,2,2021-01-03
sd,1,2021-01-03
