lang,n,date
en,205680,2021-11-06
es,26070,2021-11-06
fr,11860,2021-11-06
it,9597,2021-11-06
de,8935,2021-11-06
und,8827,2021-11-06
pt,8786,2021-11-06
in,5972,2021-11-06
nl,5585,2021-11-06
ja,3118,2021-11-06
tr,2647,2021-11-06
tl,2262,2021-11-06
pl,2040,2021-11-06
ru,1664,2021-11-06
el,1114,2021-11-06
cs,908,2021-11-06
hi,726,2021-11-06
ca,688,2021-11-06
sv,534,2021-11-06
ro,510,2021-11-06
ar,375,2021-11-06
et,368,2021-11-06
da,365,2021-11-06
lv,357,2021-11-06
sl,338,2021-11-06
zh,308,2021-11-06
uk,304,2021-11-06
th,296,2021-11-06
fi,215,2021-11-06
ta,125,2021-11-06
vi,113,2021-11-06
ml,103,2021-11-06
ht,96,2021-11-06
no,92,2021-11-06
bn,87,2021-11-06
is,80,2021-11-06
ur,71,2021-11-06
bg,69,2021-11-06
mr,66,2021-11-06
ko,62,2021-11-06
te,60,2021-11-06
hu,44,2021-11-06
kn,39,2021-11-06
cy,38,2021-11-06
gu,34,2021-11-06
lt,32,2021-11-06
or,31,2021-11-06
fa,29,2021-11-06
iw,21,2021-11-06
sr,20,2021-11-06
si,17,2021-11-06
eu,15,2021-11-06
hy,9,2021-11-06
pa,8,2021-11-06
ne,7,2021-11-06
my,5,2021-11-06
am,1,2021-11-06
bo,1,2021-11-06
ckb,1,2021-11-06
ps,1,2021-11-06
