lang,n,date
en,433138,2021-08-17
es,56748,2021-08-17
pt,25203,2021-08-17
in,24467,2021-08-17
fr,18099,2021-08-17
und,14888,2021-08-17
it,8055,2021-08-17
tl,6844,2021-08-17
ja,6265,2021-08-17
de,5177,2021-08-17
tr,4630,2021-08-17
nl,3262,2021-08-17
pl,1507,2021-08-17
ca,1363,2021-08-17
ru,1207,2021-08-17
hi,1181,2021-08-17
el,995,2021-08-17
th,874,2021-08-17
sv,746,2021-08-17
et,563,2021-08-17
cs,503,2021-08-17
zh,496,2021-08-17
ar,460,2021-08-17
ro,448,2021-08-17
lv,354,2021-08-17
ta,310,2021-08-17
fi,300,2021-08-17
vi,280,2021-08-17
sl,222,2021-08-17
uk,205,2021-08-17
ht,196,2021-08-17
da,192,2021-08-17
mr,174,2021-08-17
no,130,2021-08-17
fa,120,2021-08-17
kn,116,2021-08-17
hu,115,2021-08-17
ml,106,2021-08-17
bn,101,2021-08-17
iw,91,2021-08-17
cy,88,2021-08-17
ur,87,2021-08-17
ko,85,2021-08-17
gu,78,2021-08-17
te,77,2021-08-17
is,70,2021-08-17
bg,61,2021-08-17
si,59,2021-08-17
lt,50,2021-08-17
eu,48,2021-08-17
or,39,2021-08-17
sr,32,2021-08-17
ne,27,2021-08-17
my,26,2021-08-17
pa,22,2021-08-17
ka,6,2021-08-17
am,4,2021-08-17
km,3,2021-08-17
lo,3,2021-08-17
hy,2,2021-08-17
bo,1,2021-08-17
ckb,1,2021-08-17
dv,1,2021-08-17
