lang,n,date
en,677183,2020-05-13
es,197106,2020-05-13
pt,78414,2020-05-13
und,41346,2020-05-13
fr,40055,2020-05-13
in,29719,2020-05-13
it,18170,2020-05-13
ja,10157,2020-05-13
de,8713,2020-05-13
ca,8115,2020-05-13
tl,7846,2020-05-13
tr,7252,2020-05-13
hi,6734,2020-05-13
nl,4227,2020-05-13
ru,3928,2020-05-13
ar,2240,2020-05-13
ro,1504,2020-05-13
pl,1428,2020-05-13
et,1186,2020-05-13
sv,1158,2020-05-13
ta,1084,2020-05-13
th,1057,2020-05-13
el,885,2020-05-13
mr,798,2020-05-13
ur,671,2020-05-13
zh,667,2020-05-13
cs,526,2020-05-13
uk,505,2020-05-13
lt,489,2020-05-13
da,487,2020-05-13
fi,482,2020-05-13
ml,353,2020-05-13
bn,334,2020-05-13
lv,333,2020-05-13
ht,331,2020-05-13
kn,328,2020-05-13
vi,326,2020-05-13
gu,319,2020-05-13
te,284,2020-05-13
fa,233,2020-05-13
cy,228,2020-05-13
ko,212,2020-05-13
ne,195,2020-05-13
no,179,2020-05-13
or,162,2020-05-13
sl,161,2020-05-13
eu,158,2020-05-13
hu,133,2020-05-13
pa,99,2020-05-13
bg,77,2020-05-13
iw,76,2020-05-13
ps,39,2020-05-13
si,38,2020-05-13
is,37,2020-05-13
my,31,2020-05-13
hy,30,2020-05-13
sr,28,2020-05-13
ckb,13,2020-05-13
dv,9,2020-05-13
km,8,2020-05-13
am,6,2020-05-13
sd,6,2020-05-13
ka,5,2020-05-13
lo,4,2020-05-13
bo,3,2020-05-13
