lang,n,date
en,224770,2021-12-05
es,32891,2021-12-05
fr,15809,2021-12-05
und,10304,2021-12-05
de,9593,2021-12-05
pt,9277,2021-12-05
it,7392,2021-12-05
in,5290,2021-12-05
nl,4422,2021-12-05
pl,3401,2021-12-05
ja,2476,2021-12-05
tr,2397,2021-12-05
tl,1818,2021-12-05
ca,1699,2021-12-05
hi,1490,2021-12-05
cs,1031,2021-12-05
ru,917,2021-12-05
el,830,2021-12-05
sv,792,2021-12-05
et,447,2021-12-05
ar,413,2021-12-05
ro,390,2021-12-05
da,311,2021-12-05
zh,287,2021-12-05
fi,281,2021-12-05
ta,222,2021-12-05
th,212,2021-12-05
lv,188,2021-12-05
no,168,2021-12-05
sl,161,2021-12-05
mr,158,2021-12-05
uk,140,2021-12-05
ht,139,2021-12-05
ml,110,2021-12-05
gu,108,2021-12-05
vi,100,2021-12-05
kn,99,2021-12-05
bn,96,2021-12-05
hu,90,2021-12-05
ko,89,2021-12-05
te,86,2021-12-05
iw,52,2021-12-05
cy,51,2021-12-05
or,47,2021-12-05
eu,45,2021-12-05
ur,44,2021-12-05
is,36,2021-12-05
bg,32,2021-12-05
lt,32,2021-12-05
fa,23,2021-12-05
sr,16,2021-12-05
pa,15,2021-12-05
ne,11,2021-12-05
si,9,2021-12-05
my,6,2021-12-05
am,2,2021-12-05
hy,2,2021-12-05
ka,1,2021-12-05
km,1,2021-12-05
lo,1,2021-12-05
ps,1,2021-12-05
