lang,n,date
en,225996,2021-10-03
es,26407,2021-10-03
pt,12183,2021-10-03
und,9980,2021-10-03
fr,8731,2021-10-03
in,6721,2021-10-03
de,5800,2021-10-03
it,5276,2021-10-03
ja,3525,2021-10-03
tl,3452,2021-10-03
tr,3314,2021-10-03
nl,2670,2021-10-03
ru,972,2021-10-03
pl,839,2021-10-03
ar,729,2021-10-03
ca,722,2021-10-03
el,712,2021-10-03
hi,683,2021-10-03
ro,466,2021-10-03
sv,398,2021-10-03
zh,390,2021-10-03
cs,372,2021-10-03
et,360,2021-10-03
th,296,2021-10-03
lv,241,2021-10-03
fi,231,2021-10-03
ta,164,2021-10-03
uk,163,2021-10-03
sl,158,2021-10-03
da,149,2021-10-03
vi,126,2021-10-03
ht,124,2021-10-03
ko,85,2021-10-03
hu,81,2021-10-03
mr,76,2021-10-03
no,76,2021-10-03
ml,72,2021-10-03
iw,60,2021-10-03
te,49,2021-10-03
bn,48,2021-10-03
cy,47,2021-10-03
kn,47,2021-10-03
fa,45,2021-10-03
ur,45,2021-10-03
lt,40,2021-10-03
or,39,2021-10-03
gu,32,2021-10-03
bg,26,2021-10-03
is,25,2021-10-03
si,23,2021-10-03
eu,20,2021-10-03
sr,16,2021-10-03
ne,12,2021-10-03
pa,7,2021-10-03
my,5,2021-10-03
am,1,2021-10-03
hy,1,2021-10-03
ka,1,2021-10-03
km,1,2021-10-03
lo,1,2021-10-03
ps,1,2021-10-03
