lang,n,date
en,543913,2022-01-11
es,143939,2022-01-11
pt,60040,2022-01-11
fr,42141,2022-01-11
und,20251,2022-01-11
it,18473,2022-01-11
de,8246,2022-01-11
in,8207,2022-01-11
nl,7025,2022-01-11
tl,6701,2022-01-11
tr,5602,2022-01-11
ja,4513,2022-01-11
pl,4228,2022-01-11
hi,3610,2022-01-11
ca,2884,2022-01-11
sv,1840,2022-01-11
ru,1476,2022-01-11
el,1386,2022-01-11
cs,937,2022-01-11
et,900,2022-01-11
ro,727,2022-01-11
ta,699,2022-01-11
ar,683,2022-01-11
th,646,2022-01-11
fi,603,2022-01-11
zh,499,2022-01-11
da,461,2022-01-11
bn,435,2022-01-11
lv,401,2022-01-11
mr,362,2022-01-11
kn,313,2022-01-11
no,288,2022-01-11
gu,274,2022-01-11
te,265,2022-01-11
ht,248,2022-01-11
uk,238,2022-01-11
ml,224,2022-01-11
is,183,2022-01-11
sl,179,2022-01-11
hu,172,2022-01-11
vi,154,2022-01-11
ur,151,2022-01-11
cy,121,2022-01-11
eu,92,2022-01-11
iw,92,2022-01-11
or,91,2022-01-11
bg,71,2022-01-11
lt,71,2022-01-11
ko,58,2022-01-11
pa,54,2022-01-11
ne,45,2022-01-11
fa,42,2022-01-11
sr,22,2022-01-11
si,15,2022-01-11
hy,7,2022-01-11
ps,4,2022-01-11
ka,3,2022-01-11
my,3,2022-01-11
am,2,2022-01-11
bo,2,2022-01-11
km,2,2022-01-11
sd,2,2022-01-11
ckb,1,2022-01-11
lo,1,2022-01-11
