lang,n,date
en,171479,2021-10-31
es,23633,2021-10-31
fr,8984,2021-10-31
pt,8241,2021-10-31
und,7323,2021-10-31
it,6826,2021-10-31
in,6380,2021-10-31
de,5907,2021-10-31
nl,4310,2021-10-31
ja,3054,2021-10-31
tl,2334,2021-10-31
tr,2007,2021-10-31
pl,1681,2021-10-31
ru,1336,2021-10-31
cs,838,2021-10-31
el,821,2021-10-31
hi,787,2021-10-31
ca,562,2021-10-31
ro,432,2021-10-31
sv,410,2021-10-31
th,353,2021-10-31
zh,316,2021-10-31
ar,315,2021-10-31
et,313,2021-10-31
uk,270,2021-10-31
lv,264,2021-10-31
sl,214,2021-10-31
fi,186,2021-10-31
ta,159,2021-10-31
da,157,2021-10-31
vi,154,2021-10-31
ht,109,2021-10-31
ml,101,2021-10-31
mr,80,2021-10-31
no,76,2021-10-31
bn,68,2021-10-31
ko,68,2021-10-31
bg,60,2021-10-31
hu,57,2021-10-31
cy,50,2021-10-31
gu,47,2021-10-31
ur,42,2021-10-31
is,37,2021-10-31
lt,34,2021-10-31
or,33,2021-10-31
te,33,2021-10-31
kn,32,2021-10-31
iw,31,2021-10-31
fa,22,2021-10-31
sr,14,2021-10-31
eu,13,2021-10-31
hy,9,2021-10-31
pa,9,2021-10-31
si,8,2021-10-31
ne,4,2021-10-31
dv,2,2021-10-31
lo,2,2021-10-31
am,1,2021-10-31
ka,1,2021-10-31
ps,1,2021-10-31
